Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Josephine	0.0	0.0	0.0	0.0
Linn	0.0	0.0	0.0	0.0
Lane	0.0	0.0	0.0	0.0
Hood River	0.0	0.0	0.0	0.0
Yamhill	1.0	1.0	9.35e-06	9.35e-06
Lincoln	0.0	0.0	0.0	0.0
Multnomah	5.0	5.0	6.16e-06	6.16e-06
Washington	5.667	5.667	9.48e-06	9.48e-06
Clatsop	0.0	0.0	0.0	0.0
Clackamas	1.667	1.667	4.01e-06	4.01e-06
Klamath	0.667	0.667	9.86e-06	9.86e-06
Morrow	0.0	0.0	0.0	0.0
Douglas	0.0	0.0	0.0	0.0
Marion	4.667	4.667	1.345e-05	1.345e-05
Malheur	0.0	0.0	0.0	0.0
Benton	0.667	0.667	7.24e-06	7.24e-06
Columbia	0.0	0.0	0.0	0.0
Sherman	0.0	0.0	0.0	0.0
Crook	0.0	0.0	0.0	0.0
Union	0.0	0.0	0.0	0.0
Tillamook	0.0	0.0	0.0	0.0
Deschutes	1.0	1.0	5.21e-06	5.21e-06
Wallowa	0.0	0.0	0.0	0.0
Umatilla	0.0	0.0	0.0	0.0
Wasco	0.0	0.0	0.0	0.0
Polk	0.667	0.667	7.83e-06	7.83e-06
Jackson	0.0	0.0	0.0	0.0
