Name	Confirmed	Deaths	Recovered	Active
Summers	0	0	0	0
Jackson	2	0	0	0
Braxton	0	0	0	0
Grant	0	0	0	0
Pendleton	0	0	0	0
Wyoming	0	0	0	0
Calhoun	0	0	0	0
Hampshire	0	0	0	0
Mason	0	0	0	0
Roane	0	0	0	0
Wirt	0	0	0	0
Jefferson	3	0	0	0
Webster	0	0	0	0
Morgan	0	0	0	0
McDowell	0	0	0	0
Mineral	0	0	0	0
Nicholas	0	0	0	0
Greenbrier	0	0	0	0
Gilmer	0	0	0	0
Wood	1	0	0	0
Fayette	0	0	0	0
Tucker	2	0	0	0
Wetzel	0	0	0	0
Barbour	0	0	0	0
Berkeley	2	0	0	0
Brooke	0	0	0	0
Ritchie	0	0	0	0
Putnam	1	0	0	0
Pocahontas	0	0	0	0
Randolph	0	0	0	0
Wayne	0	0	0	0
Lincoln	0	0	0	0
Doddridge	0	0	0	0
Hancock	0	0	0	0
Pleasants	0	0	0	0
Raleigh	0	0	0	0
Boone	0	0	0	0
Clay	0	0	0	0
Ohio	0	0	0	0
Monongalia	16	0	0	0
Upshur	0	0	0	0
Taylor	0	0	0	0
Lewis	0	0	0	0
Marshall	2	0	0	0
Mingo	0	0	0	0
Cabell	0	0	0	0
Hardy	0	0	0	0
Logan	0	0	0	0
Tyler	0	0	0	0
Marion	0	0	0	0
Harrison	3	0	0	0
Kanawha	4	0	0	0
Mercer	2	0	0	0
Preston	1	0	0	0
Monroe	0	0	0	0
