Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Channel Islands	26.331	182.431	N/A	N/A
Cayman Islands	12.447	52.87	N/A	N/A
Bermuda	2.572	18.192	N/A	N/A
Gibraltar	19.068	80.99	N/A	N/A
Turks and Caicos Islands	0.0	0.0	N/A	N/A
British Virgin Islands	0.0	0.0	N/A	N/A
United Kingdom	5949.42	33329.089	N/A	N/A
Montserrat	0.0	0.0	N/A	N/A
Isle of Man	21.9	117.99	N/A	N/A
Falkland Islands (Islas Malvinas)	0.0	0.0	N/A	N/A
Anguilla	0.0	0.0	N/A	N/A
