Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Channel Islands	26.53	102.9	N/A	N/A
Cayman Islands	7.076	21.213	N/A	N/A
Bermuda	2.635	10.385	N/A	N/A
Gibraltar	10.84	32.495	N/A	N/A
Turks and Caicos Islands	0.0	0.0	N/A	N/A
British Virgin Islands	0.0	0.0	N/A	N/A
United Kingdom	4724.015	16691.804	N/A	N/A
Montserrat	0.0	0.0	N/A	N/A
Isle of Man	16.832	57.44	N/A	N/A
Falkland Islands (Islas Malvinas)	0.0	0.0	N/A	N/A
Anguilla	0.0	0.0	N/A	N/A
