Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Channel Islands	26.625	129.525	N/A	N/A
Cayman Islands	8.703	29.916	N/A	N/A
Bermuda	2.63	13.015	N/A	N/A
Gibraltar	13.332	45.827	N/A	N/A
Turks and Caicos Islands	0.0	0.0	N/A	N/A
British Virgin Islands	0.0	0.0	N/A	N/A
United Kingdom	5137.642	21829.446	N/A	N/A
Montserrat	0.0	0.0	N/A	N/A
Isle of Man	18.489	75.929	N/A	N/A
Falkland Islands (Islas Malvinas)	0.0	0.0	N/A	N/A
Anguilla	0.0	0.0	N/A	N/A
