Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Burkina Faso	443	24	146	273	2.243e-5	1.22e-6	8000	3692.30769231	2400	4.06666666667e-4	1.87692307692e-4	1.22e-4	NA	NA
Benin	26	1	5	20	2.26e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	NA	NA
Ghana	378	6	3	369	1.27e-5	2e-7	2000	923.076923077	600	6.66666666667e-5	3.07692307692e-5	2e-5	12046	3.88e-4
Algeria	1666	235	347	1084	3.945e-5	5.56e-6	78333.3333333	36153.8461538	23500	0.00185333333333	8.55384615385e-4	5.56e-4	3359	7.7e-5
Zambia	39	1	24	14	2.25e-6	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	1239	6.7e-5
Cape Verde	7	1	1	5	1.287e-5	1.84e-6	333.333333333	153.846153846	100	6.13333333333e-4	2.83076923077e-4	1.84e-4	NA	NA
Malawi	8	1	0	7	4.4e-7	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	NA	NA
Togo	73	3	24	46	9.25e-6	3.8e-7	1000	461.538461538	300	1.26666666667e-4	5.84615384615e-5	3.8e-5	1747	2.11e-4
Zimbabwe	11	3	0	8	7.6e-7	2.1e-7	1000	461.538461538	300	7e-5	3.23076923077e-5	2.1e-5	371	2.5e-5
Senegal	250	2	123	125	1.577e-5	1.3e-7	666.666666667	307.692307692	200	4.33333333333e-5	2e-5	1.3e-5	NA	NA
Sierra Leone	7	0	0	7	9.2e-7	0	35	14	8.75	4.6e-6	1.84e-6	1.15e-6	NA	NA
Eritrea	33	0	0	33	7.37e-6	0	165	66	41.25	3.685e-5	1.474e-5	9.2125e-6	NA	NA
Libya	24	1	8	15	3.59e-6	1.5e-7	333.333333333	153.846153846	100	5e-5	2.30769230769e-5	1.5e-5	492	7.2e-5
Gambia	4	1	2	1	1.75e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	NA	NA
Central African Republic	8	0	0	8	1.71e-6	0	40	16	10	8.55e-6	3.42e-6	2.1375e-6	NA	NA
Mauritius	314	7	23	284	2.4816e-4	5.53e-6	2333.33333333	1076.92307692	700	0.00184333333333	8.50769230769e-4	5.53e-4	6730	0.005292
Morocco	1374	97	109	1168	3.814e-5	2.69e-6	32333.3333333	14923.0769231	9700	8.96666666667e-4	4.13846153846e-4	2.69e-4	6116	1.66e-4
Mauritania	7	1	2	4	1.59e-6	2.3e-7	333.333333333	153.846153846	100	7.66666666667e-5	3.53846153846e-5	2.3e-5	67	1.4e-5
Gabon	44	1	1	42	2.076e-5	4.7e-7	333.333333333	153.846153846	100	1.56666666667e-4	7.23076923077e-5	4.7e-5	NA	NA
South Sudan	3	0	0	3	2.7e-7	0	15	6	3.75	1.35e-6	5.4e-7	3.375e-7	NA	NA
Guinea-Bissau	36	0	0	36	1.921e-5	0	180	72	45	9.605e-5	3.842e-5	2.40125e-5	1500	7.62e-4
Mali	74	7	22	45	3.88e-6	3.7e-7	2333.33333333	1076.92307692	700	1.23333333333e-4	5.69230769231e-5	3.7e-5	NA	NA
Namibia	16	0	3	13	6.54e-6	0	80	32	20	3.27e-5	1.308e-5	8.175e-6	362	1.42e-4
Seychelles	11	0	0	11	1.1368e-4	0	55	22	13.75	5.684e-4	2.2736e-4	1.421e-4	NA	NA
Angola	19	2	2	15	6.2e-7	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	NA	NA
Chad	11	0	2	9	7.1e-7	0	55	22	13.75	3.55e-6	1.42e-6	8.875e-7	NA	NA
Ethiopia	56	2	4	50	5.1e-7	2e-8	666.666666667	307.692307692	200	6.66666666667e-6	3.07692307692e-6	2e-6	2790	2.4e-5
Egypt	1699	118	348	1233	1.726e-5	1.2e-6	39333.3333333	18153.8461538	11800	4e-4	1.84615384615e-4	1.2e-4	25000	2.44e-4
Equatorial Guinea	18	0	3	15	1.375e-5	0	90	36	22.5	6.875e-5	2.75e-5	1.71875e-5	854	6.09e-4
South Africa	1934	18	95	1821	3.347e-5	3.1e-7	6000	2769.23076923	1800	1.03333333333e-4	4.76923076923e-5	3.1e-5	68874	0.001161
Tunisia	643	25	25	593	5.56e-5	2.16e-6	8333.33333333	3846.15384615	2500	7.2e-4	3.32307692308e-4	2.16e-4	9570	8.1e-4
Djibouti	135	0	25	110	1.4078e-4	0	675	270	168.75	7.039e-4	2.8156e-4	1.75975e-4	3399	0.00344
Mozambique	17	0	1	16	5.8e-7	0	85	34	21.25	2.9e-6	1.16e-6	7.25e-7	483	1.5e-5
Uganda	53	0	0	53	1.24e-6	0	265	106	66.25	6.2e-6	2.48e-6	1.55e-6	3310	7.2e-5
Burundi	3	0	0	3	2.7e-7	0	15	6	3.75	1.35e-6	5.4e-7	3.375e-7	NA	NA
Kenya	184	7	12	165	3.58e-6	1.4e-7	2333.33333333	1076.92307692	700	4.66666666667e-5	2.15384615385e-5	1.4e-5	5278	9.8e-5
Niger	410	11	40	359	1.827e-5	4.9e-7	3666.66666667	1692.30769231	1100	1.63333333333e-4	7.53846153846e-5	4.9e-5	4251	1.76e-4
Botswana	13	1	0	12	5.77e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	1154	4.91e-4
