Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Canada	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0
United States of America	1	0	0	N/A	0	0	5	2	1.25	0	0	0	0	0
Mexico	0	0	0	N/A	0	0	0	0	0	0	0	0	NA	NA
United Kingdom	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0
Italy	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0
France	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0
Brazil	0	0	0	N/A	0	0	0	0	0	0	0	0	NA	NA
Colombia	0	0	0	N/A	0	0	0	0	0	0	0	0	NA	NA
Australia	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0
Singapore	1	0	0	N/A	1.8e-7	0	5	2	1.25	9e-7	3.6e-7	2.25e-7	NA	NA
Philippines	0	0	0	N/A	0	0	0	0	0	0	0	0	NA	NA
Malaysia	0	0	0	N/A	0	0	0	0	0	0	0	0	NA	NA
Vietnam	2	0	0	N/A	2e-8	0	10	4	2.5	1e-7	4e-8	2.5e-8	NA	NA
China	830	0	0	N/A	7e-8	0	455	182	113.75	3.5e-7	1.4e-7	8.75e-8	259	0
Thailand	3	0	0	N/A	4e-8	0	15	6	3.75	2e-7	8e-8	5e-8	1	0
Japan	1	0	0	N/A	1e-8	0	5	2	1.25	5e-8	2e-8	1.25e-8	-1	0
Taiwan	1	0	0	N/A	4e-8	0	5	2	1.25	2e-7	8e-8	5e-8	0	0
South Korea	1	0	0	N/A	2e-8	0	5	2	1.25	1e-7	4e-8	2.5e-8	0	0
