Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Nome	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Skagway	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Kusilvak	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Denali	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Yukon-Koyukuk	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Sitka	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Prince of Wales-Hyder	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Petersburg	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Southeast Fairbanks	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
North Slope	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Fairbanks North Star	10	0	0	0	0.00010104	0.0	50	20	12.5	0.0005052	0.00020208	0.0001263	3	0	0	0
Hoonah-Angoon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Bethel	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Juneau	2	0	0	0	6.228e-05	0.0	10	4	2.5	0.0003114	0.00012456	7.785e-05	1	0	0	0
Kenai Peninsula	4	0	0	0	6.834e-05	0.0	20	8	5	0.0003417	0.00013668	8.5425e-05	1	0	0	0
Yakutat	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Aleutians West	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Valdez-Cordova	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Kodiak Island	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Bristol Bay	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Lake and Peninsula	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Anchorage	17	0	0	0	5.831e-05	0.0	85	34	21.25	0.00029155	0.00011662	7.28875e-05	0	0	0	0
Haines	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Dillingham	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Ketchikan Gateway	8	0	0	0	0.0005748	0.0	40	16	10	0.002874	0.0011496	0.0007185	2	0	0	0
Aleutians East	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Matanuska-Susitna	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Unassigned	0	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	NA	NA	0	0
Northwest Arctic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Wrangell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
