Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Wright	0.719	0.719	5.27e-06	5.27e-06
Brown	0.0	0.0	0.0	0.0
Winona	1.134	1.134	2.231e-05	2.231e-05
Cottonwood	0.0	0.0	0.0	0.0
Lincoln	0.162	0.162	2.85e-05	2.85e-05
Freeborn	0.0	0.0	0.0	0.0
Crow Wing	0.0	0.0	0.0	0.0
Roseau	0.0	0.0	0.0	0.0
Washington	2.437	2.437	9.4e-06	9.4e-06
Pipestone	0.0	0.0	0.0	0.0
Goodhue	1.021	1.021	2.199e-05	2.199e-05
Watonwan	0.0	0.0	0.0	0.0
Sherburne	0.06	0.06	6.2e-07	6.2e-07
Rice	0.06	0.06	9e-07	9e-07
Sibley	0.829	0.829	5.513e-05	5.513e-05
Martin	0.272	0.272	1.373e-05	1.373e-05
Steele	0.12	0.12	3.25e-06	3.25e-06
Cass	0.24	0.24	8.11e-06	8.11e-06
Saint Louis	1.317	1.317	6.6e-06	6.6e-06
Big Stone	0.898	0.898	0.00018005	0.00018005
Lyon	0.0	0.0	0.0	0.0
Douglas	0.898	0.898	2.366e-05	2.366e-05
Mahnomen	0.0	0.0	0.0	0.0
Faribault	0.108	0.108	7.83e-06	7.83e-06
Anoka	2.336	2.336	6.6e-06	6.6e-06
Yellow Medicine	1.749	1.749	0.00017852	0.00017852
Benton	0.898	0.898	2.215e-05	2.215e-05
Houston	0.0	0.0	0.0	0.0
Nicollet	0.24	0.24	7e-06	7e-06
Dakota	3.533	3.533	8.31e-06	8.31e-06
Scott	1.018	1.018	6.91e-06	6.91e-06
Meeker	1.797	1.797	7.763e-05	7.763e-05
Koochiching	0.85	0.85	6.836e-05	6.836e-05
Blue Earth	1.617	1.617	2.398e-05	2.398e-05
Le Sueur	0.014	0.014	4.9e-07	4.9e-07
Olmsted	3.95	3.95	2.527e-05	2.527e-05
Clearwater	0.0	0.0	0.0	0.0
Dodge	0.24	0.24	1.15e-05	1.15e-05
Itasca	1.797	1.797	3.983e-05	3.983e-05
Renville	0.0	0.0	0.0	0.0
Unassigned	-0.922	-0.922	N/A	N/A
McLeod	0.0	0.0	0.0	0.0
Waseca	0.0	0.0	0.0	0.0
Clay	1.916	1.916	2.996e-05	2.996e-05
Swift	0.0	0.0	0.0	0.0
Stearns	0.24	0.24	1.5e-06	1.5e-06
Redwood	0.0	0.0	0.0	0.0
Wilkin	0.221	0.221	3.533e-05	3.533e-05
Fillmore	0.0	0.0	0.0	0.0
Otter Tail	2.695	2.695	4.582e-05	4.582e-05
Traverse	1.797	1.797	0.00054309	0.00054309
Murray	0.0	0.0	0.0	0.0
Kandiyohi	0.0	0.0	0.0	0.0
Chisago	0.18	0.18	3.21e-06	3.21e-06
Ramsey	6.288	6.288	1.143e-05	1.143e-05
Mower	0.539	0.539	1.347e-05	1.347e-05
Hennepin	14.312	14.312	1.136e-05	1.136e-05
Wabasha	0.0	0.0	0.0	0.0
Carlton	0.0	0.0	0.0	0.0
Beltrami	0.054	0.054	1.15e-06	1.15e-06
Polk	0.0	0.0	0.0	0.0
Isanti	3.593	3.593	8.99e-05	8.99e-05
Carver	0.0	0.0	0.0	0.0
Lac qui Parle	0.0	0.0	0.0	0.0
Jackson	0.898	0.898	9.063e-05	9.063e-05
