Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Wright	0.878	0.878	6.44e-06	6.44e-06
Brown	0.0	0.0	0.0	0.0
Winona	1.758	1.758	3.458e-05	3.458e-05
Nobles	0.0	0.0	0.0	0.0
Todd	0.0	0.0	0.0	0.0
Cottonwood	0.051	0.051	4.53e-06	4.53e-06
Lincoln	0.0	0.0	0.0	0.0
Freeborn	1.384	1.384	4.545e-05	4.545e-05
Crow Wing	0.988	0.988	1.523e-05	1.523e-05
Roseau	0.0	0.0	0.0	0.0
Washington	0.532	0.532	2.05e-06	2.05e-06
Pipestone	0.788	0.788	8.709e-05	8.709e-05
Goodhue	0.85	0.85	1.833e-05	1.833e-05
Watonwan	0.0	0.0	0.0	0.0
Sherburne	0.0	0.0	0.0	0.0
Rice	0.0	0.0	0.0	0.0
Sibley	0.829	0.829	5.513e-05	5.513e-05
Martin	0.599	0.599	3.027e-05	3.027e-05
Steele	0.16	0.16	4.34e-06	4.34e-06
Cass	0.299	0.299	1.014e-05	1.014e-05
Saint Louis	3.054	3.054	1.529e-05	1.529e-05
Big Stone	0.898	0.898	0.00018005	0.00018005
Lyon	0.153	0.153	5.97e-06	5.97e-06
Douglas	0.766	0.766	2.017e-05	2.017e-05
Mahnomen	0.808	0.808	0.00014648	0.00014648
Faribault	0.162	0.162	1.175e-05	1.175e-05
Anoka	2.854	2.854	8.07e-06	8.07e-06
Red Lake	0.0	0.0	0.0	0.0
Yellow Medicine	0.198	0.198	2.018e-05	2.018e-05
Benton	0.898	0.898	2.215e-05	2.215e-05
Houston	0.788	0.788	4.241e-05	4.241e-05
Nicollet	0.279	0.279	8.17e-06	8.17e-06
Dakota	3.873	3.873	9.1e-06	9.1e-06
Scott	0.898	0.898	6.09e-06	6.09e-06
Pine	0.0	0.0	0.0	0.0
Meeker	0.153	0.153	6.62e-06	6.62e-06
Koochiching	0.0	0.0	0.0	0.0
Blue Earth	0.838	0.838	1.243e-05	1.243e-05
Le Sueur	0.0	0.0	0.0	0.0
Olmsted	5.529	5.529	3.538e-05	3.538e-05
Clearwater	0.0	0.0	0.0	0.0
Dodge	0.579	0.579	2.78e-05	2.78e-05
Itasca	0.0	0.0	0.0	0.0
Renville	0.02	0.02	1.37e-06	1.37e-06
Unassigned	-0.105	-0.105	N/A	N/A
McLeod	1.617	1.617	4.507e-05	4.507e-05
Waseca	0.0	0.0	0.0	0.0
Becker	0.0	0.0	0.0	0.0
Clay	2.136	2.136	3.34e-05	3.34e-05
Swift	0.0	0.0	0.0	0.0
Stearns	0.16	0.16	1e-06	1e-06
Redwood	0.766	0.766	5.021e-05	5.021e-05
Wilkin	0.663	0.663	0.00010598	0.00010598
Rock	0.0	0.0	0.0	0.0
Fillmore	0.005	0.005	2.2e-07	2.2e-07
Otter Tail	0.306	0.306	5.21e-06	5.21e-06
Traverse	0.0	0.0	0.0	0.0
Murray	0.766	0.766	9.251e-05	9.251e-05
Kandiyohi	0.0	0.0	0.0	0.0
Chisago	0.24	0.24	4.28e-06	4.28e-06
Ramsey	6.867	6.867	1.248e-05	1.248e-05
Mower	0.679	0.679	1.696e-05	1.696e-05
Hennepin	22.517	22.517	1.788e-05	1.788e-05
Wabasha	0.0	0.0	0.0	0.0
Carlton	1.582	1.582	4.415e-05	4.415e-05
Beltrami	-0.108	-0.108	-2.3e-06	-2.3e-06
Polk	0.808	0.808	2.564e-05	2.564e-05
Isanti	0.0	0.0	0.0	0.0
Carver	0.12	0.12	1.16e-06	1.16e-06
Lac qui Parle	0.788	0.788	0.00011834	0.00011834
Jackson	0.898	0.898	9.063e-05	9.063e-05
