Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	0.08	0.08	4.8e-06	4.8e-06
Cumberland	6.448	6.448	2.564e-05	2.564e-05
Pike	12.117	12.117	0.00021663	0.00021663
Forest	0.0	0.0	0.0	0.0
Wayne	3.733	3.733	7.28e-05	7.28e-05
Fulton	0.788	0.788	5.425e-05	5.425e-05
Lackawanna	26.07	26.07	0.00012367	0.00012367
Dauphin	14.253	14.253	5.144e-05	5.144e-05
Huntingdon	0.735	0.735	1.628e-05	1.628e-05
Somerset	0.758	0.758	1.025e-05	1.025e-05
Cameron	0.788	0.788	0.00017541	0.00017541
Montgomery	119.11	119.11	0.00014375	0.00014375
Tioga	0.735	0.735	1.804e-05	1.804e-05
Washington	2.715	2.715	1.309e-05	1.309e-05
Bedford	0.102	0.102	2.12e-06	2.12e-06
Susquehanna	2.044	2.044	5.035e-05	5.035e-05
Erie	2.296	2.296	8.44e-06	8.44e-06
Bucks	67.131	67.131	0.00010686	0.00010686
Carbon	6.586	6.586	0.00010255	0.00010255
Bradford	0.991	0.991	1.629e-05	1.629e-05
Fayette	3.194	3.194	2.448e-05	2.448e-05
Jefferson	0.0	0.0	0.0	0.0
Schuylkill	12.436	12.436	8.754e-05	8.754e-05
Northumberland	2.101	2.101	2.307e-05	2.307e-05
Monroe	28.84	28.84	0.00017014	0.00017014
Lawrence	2.835	2.835	3.289e-05	3.289e-05
Delaware	92.721	92.721	0.00016418	0.00016418
Indiana	2.265	2.265	2.68e-05	2.68e-05
Mercer	2.894	2.894	2.615e-05	2.615e-05
Cambria	0.739	0.739	5.61e-06	5.61e-06
Mifflin	0.0	0.0	0.0	0.0
Columbia	6.907	6.907	0.00010552	0.00010552
Blair	0.387	0.387	3.16e-06	3.16e-06
Lehigh	116.096	116.096	0.00031539	0.00031539
Elk	0.0	0.0	0.0	0.0
Allegheny	20.231	20.231	1.66e-05	1.66e-05
Centre	3.653	3.653	2.244e-05	2.244e-05
Beaver	9.362	9.362	5.683e-05	5.683e-05
Northampton	58.814	58.814	0.00019296	0.00019296
Mc Kean	0.053	0.053	1.28e-06	1.28e-06
Unassigned	0.0	0.0	N/A	N/A
Adams	2.595	2.595	2.524e-05	2.524e-05
Wyoming	0.0	0.0	0.0	0.0
Chester	27.567	27.567	5.281e-05	5.281e-05
Venango	0.204	0.204	3.98e-06	3.98e-06
Franklin	3.413	3.413	2.205e-05	2.205e-05
Butler	5.968	5.968	3.177e-05	3.177e-05
Greene	1.361	1.361	3.727e-05	3.727e-05
Montour	0.662	0.662	3.629e-05	3.629e-05
Union	1.051	1.051	2.346e-05	2.346e-05
Lancaster	51.062	51.062	9.394e-05	9.394e-05
Westmoreland	3.398	3.398	9.69e-06	9.69e-06
Perry	1.523	1.523	3.302e-05	3.302e-05
Lycoming	1.304	1.304	1.147e-05	1.147e-05
Philadelphia	393.701	393.701	0.00024853	0.00024853
Clarion	0.946	0.946	2.438e-05	2.438e-05
Clearfield	0.175	0.175	2.2e-06	2.2e-06
Berks	48.467	48.467	0.00011535	0.00011535
Warren	0.85	0.85	2.153e-05	2.153e-05
Sullivan	0.808	0.808	0.00013316	0.00013316
Clinton	0.0	0.0	0.0	0.0
Crawford	0.939	0.939	1.104e-05	1.104e-05
Snyder	0.788	0.788	1.944e-05	1.944e-05
York	18.824	18.824	4.199e-05	4.199e-05
Armstrong	1.574	1.574	2.411e-05	2.411e-05
Lebanon	18.864	18.864	0.00013349	0.00013349
Juniata	3.031	3.031	0.00012269	0.00012269
Luzerne	100.287	100.287	0.00031572	0.00031572
