Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	0.0	0.0	0.0	0.0
Cumberland	5.667	5.667	2.254e-05	2.254e-05
Forest	2.422	2.422	0.00033274	0.00033274
Wayne	4.0	4.0	7.801e-05	7.801e-05
Fulton	0.0	0.0	0.0	0.0
Dauphin	15.667	15.667	5.654e-05	5.654e-05
Huntingdon	0.307	0.307	6.8e-06	6.8e-06
Somerset	0.411	0.411	5.56e-06	5.56e-06
Cameron	0.0	0.0	0.0	0.0
Montgomery	118.333	118.333	0.00014281	0.00014281
Tioga	0.307	0.307	7.53e-06	7.53e-06
Bedford	0.0	0.0	0.0	0.0
Susquehanna	0.642	0.642	1.582e-05	1.582e-05
Erie	1.333	1.333	4.9e-06	4.9e-06
Bucks	61.333	61.333	9.763e-05	9.763e-05
Carbon	7.323	7.323	0.00011402	0.00011402
Bradford	0.26	0.26	4.27e-06	4.27e-06
Fayette	2.667	2.667	2.045e-05	2.045e-05
Schuylkill	11.667	11.667	8.212e-05	8.212e-05
Northumberland	0.922	0.922	1.012e-05	1.012e-05
Monroe	42.0	42.0	0.00024778	0.00024778
Lawrence	1.557	1.557	1.807e-05	1.807e-05
Delaware	76.0	76.0	0.00013457	0.00013457
Indiana	4.276	4.276	5.06e-05	5.06e-05
Mercer	2.0	2.0	1.807e-05	1.807e-05
Cambria	0.0	0.0	0.0	0.0
Mifflin	0.299	0.299	6.47e-06	6.47e-06
Columbia	3.333	3.333	5.092e-05	5.092e-05
Blair	0.0	0.0	0.0	0.0
Allegheny	45.667	45.667	3.748e-05	3.748e-05
Centre	3.0	3.0	1.843e-05	1.843e-05
Northampton	62.0	62.0	0.00020341	0.00020341
Mc Kean	0.0	0.0	0.0	0.0
Wyoming	0.0	0.0	0.0	0.0
Chester	22.333	22.333	4.278e-05	4.278e-05
Venango	0.0	0.0	0.0	0.0
Franklin	2.333	2.333	1.507e-05	1.507e-05
Butler	4.333	4.333	2.306e-05	2.306e-05
Greene	0.0	0.0	0.0	0.0
Montour	0.333	0.333	1.826e-05	1.826e-05
Union	1.241	1.241	2.771e-05	2.771e-05
Perry	0.307	0.307	6.65e-06	6.65e-06
Lycoming	0.652	0.652	5.74e-06	5.74e-06
Clarion	0.855	0.855	2.205e-05	2.205e-05
Clearfield	0.0	0.0	0.0	0.0
Berks	36.333	36.333	8.648e-05	8.648e-05
Warren	0.0	0.0	0.0	0.0
Sullivan	0.0	0.0	0.0	0.0
Clinton	0.0	0.0	0.0	0.0
Crawford	0.0	0.0	0.0	0.0
Snyder	0.615	0.615	1.517e-05	1.517e-05
York	21.333	21.333	4.759e-05	4.759e-05
Armstrong	0.521	0.521	7.98e-06	7.98e-06
Juniata	2.057	2.057	8.327e-05	8.327e-05
Luzerne	103.0	103.0	0.00032426	0.00032426
