Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Potter	0.08	0.08	4.8e-06	4.8e-06
Cumberland	6.248	6.248	2.485e-05	2.485e-05
Pike	12.596	12.596	0.00022519	0.00022519
Forest	0.0	0.0	0.0	0.0
Wayne	3.773	3.773	7.358e-05	7.358e-05
Fulton	0.788	0.788	5.425e-05	5.425e-05
Lackawanna	29.323	29.323	0.00013911	0.00013911
Dauphin	13.873	13.873	5.007e-05	5.007e-05
Huntingdon	0.788	0.788	1.744e-05	1.744e-05
Somerset	0.777	0.777	1.051e-05	1.051e-05
Cameron	0.788	0.788	0.00017541	0.00017541
Montgomery	128.313	128.313	0.00015485	0.00015485
Tioga	0.019	0.019	4.6e-07	4.6e-07
Washington	1.702	1.702	8.21e-06	8.21e-06
Bedford	0.102	0.102	2.12e-06	2.12e-06
Susquehanna	2.32	2.32	5.715e-05	5.715e-05
Erie	2.256	2.256	8.29e-06	8.29e-06
Bucks	73.279	73.279	0.00011665	0.00011665
Carbon	6.528	6.528	0.00010164	0.00010164
Bradford	1.01	1.01	1.661e-05	1.661e-05
Fayette	3.553	3.553	2.724e-05	2.724e-05
Jefferson	0.0	0.0	0.0	0.0
Schuylkill	12.735	12.735	8.964e-05	8.964e-05
Northumberland	2.416	2.416	2.653e-05	2.653e-05
Monroe	20.673	20.673	0.00012196	0.00012196
Lawrence	3.345	3.345	3.881e-05	3.881e-05
Delaware	104.918	104.918	0.00018578	0.00018578
Indiana	2.651	2.651	3.138e-05	3.138e-05
Mercer	3.054	3.054	2.759e-05	2.759e-05
Cambria	0.778	0.778	5.91e-06	5.91e-06
Mifflin	0.008	0.008	1.8e-07	1.8e-07
Columbia	8.683	8.683	0.00013266	0.00013266
Blair	0.552	0.552	4.51e-06	4.51e-06
Lehigh	106.095	106.095	0.00028822	0.00028822
Elk	0.0	0.0	0.0	0.0
Allegheny	19.437	19.437	1.595e-05	1.595e-05
Centre	3.473	3.473	2.133e-05	2.133e-05
Beaver	7.705	7.705	4.677e-05	4.677e-05
Northampton	47.89	47.89	0.00015712	0.00015712
Mc Kean	0.105	0.105	2.56e-06	2.56e-06
Unassigned	0.0	0.0	N/A	N/A
Adams	2.994	2.994	2.912e-05	2.912e-05
Wyoming	7.435	7.435	0.00027489	0.00027489
Chester	31.958	31.958	6.122e-05	6.122e-05
Venango	0.004	0.004	7e-08	7e-08
Franklin	4.112	4.112	2.656e-05	2.656e-05
Butler	5.669	5.669	3.017e-05	3.017e-05
Greene	1.417	1.417	3.883e-05	3.883e-05
Montour	0.037	0.037	2e-06	2e-06
Union	1.366	1.366	3.05e-05	3.05e-05
Lancaster	49.984	49.984	9.196e-05	9.196e-05
Westmoreland	7.173	7.173	2.046e-05	2.046e-05
Perry	1.103	1.103	2.391e-05	2.391e-05
Lycoming	1.474	1.474	1.297e-05	1.297e-05
Philadelphia	387.333	387.333	0.00024451	0.00024451
Clarion	1.103	1.103	2.845e-05	2.845e-05
Clearfield	0.214	0.214	2.69e-06	2.69e-06
Berks	65.194	65.194	0.00015517	0.00015517
Warren	0.85	0.85	2.153e-05	2.153e-05
Sullivan	0.808	0.808	0.00013316	0.00013316
Clinton	0.0	0.0	0.0	0.0
Crawford	1.105	1.105	1.299e-05	1.299e-05
Snyder	1.208	1.208	2.98e-05	2.98e-05
York	17.846	17.846	3.981e-05	3.981e-05
Armstrong	1.632	1.632	2.501e-05	2.501e-05
Lebanon	19.203	19.203	0.00013589	0.00013589
Juniata	3.089	3.089	0.00012505	0.00012505
Luzerne	89.128	89.128	0.00028059	0.00028059
