2020-01-27	0.0	1.0	0.0	0.0
2020-01-28	0.0	1.0	0.0	0.0
2020-01-29	0.0	1.0	0.0	0.0
2020-01-30	1.0	2.0	0.0	0.0
2020-01-31	1.0	3.0	0.0	0.0
2020-02-01	1.0	4.0	0.0	0.0
2020-02-02	0.0	4.0	0.0	0.0
2020-02-03	0.0	4.0	0.0	0.0
2020-02-04	-1.0	3.0	0.0	0.0
2020-02-05	0.0	3.0	0.0	0.0
2020-02-06	0.0	3.0	0.0	0.0
2020-02-07	4.0	7.0	0.0	0.0
2020-02-08	0.0	7.0	0.0	0.0
2020-02-09	0.0	7.0	0.0	0.0
2020-02-10	0.0	7.0	0.0	0.0
2020-02-11	0.0	7.0	0.0	0.0
2020-02-12	0.0	7.0	0.0	0.0
2020-02-13	0.0	7.0	0.0	0.0
2020-02-14	0.0	7.0	0.0	0.0
2020-02-15	0.0	7.0	0.0	0.0
2020-02-16	0.0	7.0	0.0	0.0
2020-02-17	1.0	8.0	0.0	0.0
2020-02-18	0.0	8.0	0.0	0.0
2020-02-19	0.0	8.0	0.0	0.0
2020-02-20	0.0	8.0	0.0	0.0
2020-02-21	1.0	9.0	0.0	0.0
2020-02-22	0.0	9.0	0.0	0.0
2020-02-23	0.0	9.0	0.0	0.0
2020-02-24	1.0	10.0	0.0	0.0
2020-02-25	1.0	11.0	0.0	0.0
2020-02-26	0.0	11.0	0.0	0.0
2020-02-27	2.0	13.0	0.0	0.0
2020-02-28	0.0	13.0	0.0	0.0
2020-02-29	6.0	19.0	0.0	0.0
2020-03-01	4.0	23.0	0.0	0.0
2020-03-02	3.0	26.0	0.0	0.0
2020-03-03	3.0	29.0	0.0	0.0
2020-03-04	3.0	32.0	0.0	0.0
2020-03-05	5.0	37.0	0.0	0.0
2020-03-06	11.0	48.0	0.0	0.0
2020-03-07	5.0	53.0	0.0	0.0
2020-03-08	-17.0	36.0	0.0	0.0
2020-03-09	8.0	44.0	0.0	0.0
2020-03-10	35.0	79.0	0.0	1.0
2020-03-11	29.0	108.0	0.0	1.0
2020-03-12	9.0	117.0	0.0	1.0
2020-03-13	76.0	193.0	0.0	1.0
2020-03-14	3.0	196.0	0.0	1.0
2020-03-15	54.0	250.0	0.0	1.0
2020-03-16	165.0	415.0	3.0	4.0
2020-03-17	63.0	478.0	1.0	5.0
2020-03-18	179.0	657.0	3.0	8.0
2020-03-19	143.0	800.0	1.0	9.0
2020-03-20	143.0	943.0	3.0	12.0
2020-03-21	335.0	1278.0	7.0	19.0
2020-03-22	192.0	1470.0	2.0	21.0
2020-03-23	618.0	2088.0	4.0	25.0
2020-03-24	702.0	2790.0	1.0	26.0
2020-03-25	461.0	3251.0	4.0	30.0
2020-03-26	791.0	4042.0	8.0	38.0
2020-03-27	640.0	4682.0	16.0	54.0
2020-03-28	894.0	5576.0	7.0	61.0
2020-03-29	704.0	6280.0	3.0	64.0
2020-03-30	1118.0	7398.0	16.0	80.0
2020-03-31	1129.0	8527.0	21.0	101.0
2020-04-01	1033.0	9560.0	8.0	109.0
2020-04-02	1724.0	11284.0	30.0	139.0
2020-04-03	1153.0	12437.0	40.0	179.0
2020-04-04	541.0	12978.0	39.0	218.0
2020-04-05	2778.0	15756.0	41.0	259.0
2020-04-06	807.0	16563.0	80.0	339.0
2020-04-07	1309.0	17872.0	36.0	375.0
2020-04-08	1269.0	19141.0	32.0	407.0
2020-04-09	1249.4	20390.4	28.178	435.178
2020-04-10	1237.914	21628.314000000002	27.919	463.097
2020-04-11	1221.818	22850.132	27.556	490.65299999999996
2020-04-12	1203.387	24053.519	27.14	517.793
2020-04-13	1180.203	25233.722	26.617	544.41
2020-04-14	1152.33	26386.052000000003	25.989	570.399
2020-04-15	1122.296	27508.348	25.311	595.71
2020-04-16	1092.331	28600.679	24.635	620.345
2020-04-17	1062.554	29663.233	23.964	644.309
2020-04-18	1035.135	30698.368	23.345	667.654
2020-04-19	1010.011	31708.378999999997	22.779	690.433
2020-04-20	984.443	32692.821999999996	22.202	712.635
2020-04-21	956.514	33649.335999999996	21.572	734.207
2020-04-22	926.176	34575.511999999995	20.888	755.095
