Name	Confirmed	Deaths	Recovered	Active
Marinette	1	0	0	0
Waupaca	1	0	0	0
Jackson	0	0	0	0
Kenosha	23	0	0	0
Grant	1	0	0	0
Portage	1	0	0	0
Rock	12	0	0	0
Pierce	4	0	0	0
Douglas	5	0	0	0
Ozaukee	30	3	0	0
Bayfield	2	0	0	0
Langlade	0	0	0	0
Jefferson	6	0	0	0
Forest	0	0	0	0
Waushara	0	0	0	0
Fond du Lac	18	1	0	0
Crawford	0	0	0	0
Racine	9	0	0	0
Richland	0	0	0	0
Dodge	6	0	0	0
Brown	5	0	0	0
Iowa	3	0	0	0
Columbia	6	0	0	0
Dunn	2	0	0	0
Barron	0	0	0	0
Green Lake	0	0	0	0
Manitowoc	0	0	0	0
Wood	2	0	0	0
Oconto	0	0	0	0
Walworth	5	0	0	0
Vernon	0	0	0	0
Unassigned	61	0	0	0
Sauk	8	0	0	0
Sawyer	0	0	0	0
Marquette	0	0	0	0
Waukesha	61	0	0	0
Rusk	0	0	0	0
Lincoln	0	0	0	0
Vilas	2	0	0	0
Adams	0	0	0	0
Trempealeau	0	0	0	0
Sheboygan	7	0	0	0
Oneida	0	0	0	0
La Crosse	14	0	0	0
Green	3	0	0	0
Iron	1	1	0	0
Burnett	0	0	0	0
Ashland	0	0	0	0
Door	0	0	0	0
Dane	158	1	0	0
Eau Claire	7	0	0	0
Buffalo	0	0	0	0
Washburn	0	0	0	0
Taylor	0	0	0	0
Clark	2	0	0	0
Calumet	1	0	0	0
Pepin	0	0	0	0
Polk	0	0	0	0
Chippewa	3	0	0	0
Washington	27	0	0	0
Outagamie	4	0	0	0
Saint Croix	4	0	0	0
Shawano	0	0	0	0
Milwaukee	411	8	0	0
Monroe	1	0	0	0
Winnebago	6	0	0	0
Juneau	2	0	0	0
Lafayette	0	0	0	0
Menominee	0	0	0	0
Florence	0	0	0	0
Price	0	0	0	0
Marathon	1	0	0	0
Kewaunee	0	0	0	0
