Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Brown	4.132	4.132	1.569e-05	1.569e-05
Wood	0.0	0.0	0.0	0.0
Richland	2.767	2.767	0.00015923	0.00015923
Green	0.051	0.051	1.39e-06	1.39e-06
Manitowoc	0.0	0.0	0.0	0.0
Pierce	0.0	0.0	0.0	0.0
Fond du Lac	2.934	2.934	2.847e-05	2.847e-05
Ozaukee	2.874	2.874	3.224e-05	3.224e-05
Washington	0.944	0.944	6.96e-06	6.96e-06
Jefferson	0.419	0.419	4.92e-06	4.92e-06
Trempealeau	0.0	0.0	0.0	0.0
Monroe	0.454	0.454	9.85e-06	9.85e-06
Chippewa	0.441	0.441	6.88e-06	6.88e-06
Douglas	0.0	0.0	0.0	0.0
Walworth	1.198	1.198	1.155e-05	1.155e-05
Waukesha	7.426	7.426	1.842e-05	1.842e-05
Winnebago	0.0	0.0	0.0	0.0
Marathon	0.838	0.838	6.19e-06	6.19e-06
Iowa	0.058	0.058	2.45e-06	2.45e-06
Ashland	0.898	0.898	5.758e-05	5.758e-05
Marquette	1.797	1.797	0.0001164	0.0001164
Columbia	1.198	1.198	2.088e-05	2.088e-05
Bayfield	0.0	0.0	0.0	0.0
Sheboygan	1.976	1.976	1.712e-05	1.712e-05
Dane	9.582	9.582	1.767e-05	1.767e-05
Pepin	0.0	0.0	0.0	0.0
Florence	0.0	0.0	0.0	0.0
Dodge	0.0	0.0	0.0	0.0
Unassigned	0.0	0.0	N/A	N/A
Kewaunee	0.0	0.0	0.0	0.0
Waupaca	0.0	0.0	0.0	0.0
Eau Claire	1.258	1.258	1.203e-05	1.203e-05
Adams	0.0	0.0	0.0	0.0
Shawano	0.0	0.0	0.0	0.0
Buffalo	0.0	0.0	0.0	0.0
Dunn	0.24	0.24	5.31e-06	5.31e-06
Saint Croix	0.0	0.0	0.0	0.0
Kenosha	7.545	7.545	4.457e-05	4.457e-05
Rock	2.815	2.815	1.725e-05	1.725e-05
Iron	0.945	0.945	0.00016642	0.00016642
Lafayette	0.0	0.0	0.0	0.0
Marinette	2.834	2.834	7.009e-05	7.009e-05
Clark	0.032	0.032	9.1e-07	9.1e-07
Oconto	0.898	0.898	2.374e-05	2.374e-05
Sauk	0.447	0.447	6.96e-06	6.96e-06
La Crosse	0.479	0.479	4.05e-06	4.05e-06
Racine	5.09	5.09	2.589e-05	2.589e-05
Rusk	0.0	0.0	0.0	0.0
Barron	0.0	0.0	0.0	0.0
Juneau	0.0	0.0	0.0	0.0
Milwaukee	73.658	73.658	7.768e-05	7.768e-05
Vilas	0.166	0.166	7.55e-06	7.55e-06
Crawford	1.749	1.749	0.00010733	0.00010733
Menominee	0.0	0.0	0.0	0.0
Calumet	0.24	0.24	4.78e-06	4.78e-06
Outagamie	1.4	1.4	7.47e-06	7.47e-06
Waushara	0.0	0.0	0.0	0.0
Portage	0.013	0.013	1.9e-07	1.9e-07
Oneida	4.612	4.612	0.00013001	0.00013001
Grant	0.17	0.17	3.3e-06	3.3e-06
Door	0.0	0.0	0.0	0.0
Jackson	0.0	0.0	0.0	0.0
