Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Howard	26	0	0	0	8.045e-05	0.0	130	52	32.5	0.00040225	0.0001609	0.0001005625	2	0
Carroll	5	0	0	0	2.969e-05	0.0	25	10	6.25	0.00014845	5.938e-05	3.71125e-05	1	0
Garrett	3	0	0	0	0.00010287	0.0	15	6	3.75	0.00051435	0.00020574	0.0001285875	3	0
Montgomery	94	1	0	0	8.931e-05	9.5e-07	333.333333333	153.846153846	100	0.000316666666667	0.000146153846154	9.5e-05	11	0
Kent	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Somerset	1	0	0	0	3.895e-05	0.0	5	2	1.25	0.00019475	7.79e-05	4.86875e-05	0	0
Caroline	1	0	0	0	3.003e-05	0.0	5	2	1.25	0.00015015	6.006e-05	3.75375e-05	0	0
Dorchester	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Prince George's	47	1	0	0	5.169e-05	1.1e-06	333.333333333	153.846153846	100	0.000366666666667	0.000169230769231	0.00011	7	0
Harford	5	0	0	0	1.969e-05	0.0	25	10	6.25	9.845e-05	3.938e-05	2.46125e-05	0	0
Anne Arundel	20	0	0	0	3.472e-05	0.0	100	40	25	0.0001736	6.944e-05	4.34e-05	2	0
Frederick	4	0	0	0	1.565e-05	0.0	20	8	5	7.825e-05	3.13e-05	1.95625e-05	3	0
Allegany	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Wicomico	4	0	0	0	3.876e-05	0.0	20	8	5	0.0001938	7.752e-05	4.845e-05	2	0
Saint Mary's	1	0	0	0	8.88e-06	0.0	5	2	1.25	4.44e-05	1.776e-05	1.11e-05	0	0
Baltimore	35	1	0	0	4.225e-05	1.21e-06	333.333333333	153.846153846	100	0.000403333333333	0.000186153846154	0.000121	7	0
Queen Anne's	1	0	0	0	1.99e-05	0.0	5	2	1.25	9.95e-05	3.98e-05	2.4875e-05	0	0
Charles	5	0	0	0	3.096e-05	0.0	25	10	6.25	0.0001548	6.192e-05	3.87e-05	0	0
Washington	2	0	0	0	1.325e-05	0.0	10	4	2.5	6.625e-05	2.65e-05	1.65625e-05	1	0
Worcester	2	0	0	0	3.859e-05	0.0	10	4	2.5	0.00019295	7.718e-05	4.82375e-05	0	0
Baltimore City	31	0	0	0	N/A	N/A	155	62	38.75	N/A	N/A	N/A	7	0
Talbot	1	0	0	0	2.705e-05	0.0	5	2	1.25	0.00013525	5.41e-05	3.38125e-05	0	0
Calvert	1	0	0	0	1.087e-05	0.0	5	2	1.25	5.435e-05	2.174e-05	1.35875e-05	-1	0
Cecil	1	0	0	0	9.73e-06	0.0	5	2	1.25	4.865e-05	1.946e-05	1.21625e-05	1	0
