Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Baltimore City	33.176	33.176	N/A	N/A
Somerset	0.0	0.0	0.0	0.0
Montgomery	61.322	61.322	5.826e-05	5.826e-05
Caroline	0.539	0.539	1.618e-05	1.618e-05
Queen Anne's	1.078	1.078	2.145e-05	2.145e-05
Frederick	17.726	17.726	6.934e-05	6.934e-05
Washington	3.952	3.952	2.619e-05	2.619e-05
Prince George's	90.066	90.066	9.905e-05	9.905e-05
Calvert	3.114	3.114	3.385e-05	3.385e-05
Garrett	2.695	2.695	9.24e-05	9.24e-05
Worcester	0.958	0.958	1.849e-05	1.849e-05
Talbot	0.659	0.659	1.782e-05	1.782e-05
Harford	3.653	3.653	1.438e-05	1.438e-05
Kent	0.454	0.454	2.34e-05	2.34e-05
Howard	13.534	13.534	4.188e-05	4.188e-05
Dorchester	2.623	2.623	8.197e-05	8.197e-05
Unassigned	0.0	0.0	N/A	N/A
Wicomico	1.078	1.078	1.045e-05	1.045e-05
Charles	11.139	11.139	6.897e-05	6.897e-05
Baltimore	52.878	52.878	6.383e-05	6.383e-05
Saint Mary's	3.413	3.413	3.03e-05	3.03e-05
Cecil	3.473	3.473	3.378e-05	3.378e-05
Carroll	8.264	8.264	4.907e-05	4.907e-05
Allegany	0.0	0.0	0.0	0.0
Anne Arundel	28.146	28.146	4.886e-05	4.886e-05
