Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Turkey	1	0	0	N/A	1e-08	0.0	5	2	1.25	5e-08	2e-08	1.25e-08	NA	NA
Czech Republic	91	0	0	N/A	8.56e-06	0.0	455	182	113.75	4.28e-05	1.712e-05	1.07e-05	50	0
Monaco	1	0	0	N/A	2.585e-05	0.0	5	2	1.25	0.00012925	5.17e-05	3.23125e-05	0	0
San Marino	62	2	0	N/A	0.00183513	5.92e-05	666.666666667	307.692307692	200	0.0197333333333	0.00910769230769	0.00592	11	0
Luxembourg	7	0	0	N/A	1.152e-05	0.0	35	14	8.75	5.76e-05	2.304e-05	1.44e-05	2	0
France	2287	48	12	N/A	3.414e-05	7.2e-07	16000	7384.61538462	4800	0.00024	0.000110769230769	7.2e-05	501	15
Andorra	1	0	0	N/A	1.299e-05	0.0	5	2	1.25	6.495e-05	2.598e-05	1.62375e-05	0	0
Georgia	24	0	0	N/A	6.43e-06	0.0	120	48	30	3.215e-05	1.286e-05	8.0375e-06	9	0
Slovakia	10	0	0	N/A	1.84e-06	0.0	50	20	12.5	9.2e-06	3.68e-06	2.3e-06	3	0
Ireland	43	1	0	N/A	8.86e-06	2.1e-07	333.333333333	153.846153846	100	7e-05	3.23076923077e-05	2.1e-05	9	1
Norway	598	0	1	N/A	0.00011253	0.0	2990	1196	747.5	0.00056265	0.00022506	0.0001406625	198	0
Lithuania	3	0	0	N/A	1.08e-06	0.0	15	6	3.75	5.4e-06	2.16e-06	1.35e-06	2	0
Israel	109	0	4	N/A	1.227e-05	0.0	545	218	136.25	6.135e-05	2.454e-05	1.53375e-05	51	0
Belarus	9	0	3	N/A	9.5e-07	0.0	45	18	11.25	4.75e-06	1.9e-06	1.1875e-06	0	0
Iceland	85	0	1	N/A	0.0002404	0.0	425	170	106.25	0.001202	0.0004808	0.0003005	16	0
Slovenia	57	0	0	N/A	2.757e-05	0.0	285	114	71.25	0.00013785	5.514e-05	3.44625e-05	26	0
Germany	1908	3	25	N/A	2.301e-05	4e-08	1000	461.538461538	300	1.33333333333e-05	6.15384615385e-06	4e-06	451	1
Bosnia and Herzegovina	7	0	0	N/A	2.11e-06	0.0	35	14	8.75	1.055e-05	4.22e-06	2.6375e-06	2	0
Armenia	1	0	0	N/A	3.4e-07	0.0	5	2	1.25	1.7e-06	6.8e-07	4.25e-07	0	0
Belgium	314	3	1	N/A	2.749e-05	2.6e-07	1000	461.538461538	300	8.66666666667e-05	4e-05	2.6e-05	47	3
Spain	2277	54	183	N/A	4.873e-05	1.16e-06	18000	8307.69230769	5400	0.000386666666667	0.000178461538462	0.000116	582	19
Ukraine	1	0	0	N/A	2e-08	0.0	5	2	1.25	1e-07	4e-08	2.5e-08	0	0
Netherlands	503	5	0	N/A	2.919e-05	2.9e-07	1666.66666667	769.230769231	500	9.66666666667e-05	4.46153846154e-05	2.9e-05	121	1
Denmark	444	0	1	N/A	7.659e-05	0.0	2220	888	555	0.00038295	0.00015318	9.57375e-05	182	0
Poland	31	0	0	N/A	8.2e-07	0.0	155	62	38.75	4.1e-06	1.64e-06	1.025e-06	9	0
Finland	59	0	1	N/A	1.069e-05	0.0	295	118	73.75	5.345e-05	2.138e-05	1.33625e-05	19	0
Macedonia	7	0	0	N/A	3.36e-06	0.0	35	14	8.75	1.68e-05	6.72e-06	4.2e-06	0	0
Moldova	3	0	0	N/A	8.5e-07	0.0	15	6	3.75	4.25e-06	1.7e-06	1.0625e-06	NA	NA
Sweden	500	1	1	N/A	4.91e-05	1e-07	333.333333333	153.846153846	100	3.33333333333e-05	1.53846153846e-05	1e-05	145	1
Latvia	10	0	1	N/A	5.19e-06	0.0	50	20	12.5	2.595e-05	1.038e-05	6.4875e-06	2	0
Croatia	19	0	0	N/A	4.65e-06	0.0	95	38	23.75	2.325e-05	9.3e-06	5.8125e-06	5	0
Malta	6	0	0	N/A	1.241e-05	0.0	30	12	7.5	6.205e-05	2.482e-05	1.55125e-05	1	0
Vatican	1	0	0	N/A	0.00124844	0.0	5	2	1.25	0.0062422	0.00249688	0.00156055	0	0
Switzerland	652	4	4	N/A	7.656e-05	4.7e-07	1333.33333333	615.384615385	400	0.000156666666667	7.23076923077e-05	4.7e-05	161	1
Russia	20	0	3	N/A	1.4e-07	0.0	100	40	25	7e-07	2.8e-07	1.75e-07	10	0
Bulgaria	7	1	0	N/A	1e-06	1.4e-07	333.333333333	153.846153846	100	4.66666666667e-05	2.15384615385e-05	1.4e-05	3	1
Romania	45	0	6	N/A	2.31e-06	0.0	225	90	56.25	1.155e-05	4.62e-06	2.8875e-06	20	0
Albania	12	1	0	N/A	4.19e-06	3.5e-07	333.333333333	153.846153846	100	0.000116666666667	5.38461538462e-05	3.5e-05	2	1
Estonia	16	0	0	N/A	1.211e-05	0.0	80	32	20	6.055e-05	2.422e-05	1.51375e-05	4	0
Portugal	59	0	0	N/A	5.74e-06	0.0	295	118	73.75	2.87e-05	1.148e-05	7.175e-06	18	0
Liechtenstein	1	0	0	N/A	2.638e-05	0.0	5	2	1.25	0.0001319	5.276e-05	3.2975e-05	0	0
Azerbaijan	11	0	3	N/A	1.11e-06	0.0	55	22	13.75	5.55e-06	2.22e-06	1.3875e-06	0	0
United Kingdom	459	8	19	N/A	6.9e-06	1.2e-07	2666.66666667	1230.76923077	800	4e-05	1.84615384615e-05	1.2e-05	77	2
Austria	246	0	4	N/A	2.781e-05	0.0	1230	492	307.5	0.00013905	5.562e-05	3.47625e-05	64	0
West Bank and Gaza	0	0	0	N/A	0.0	0.0	0	0	0	0.0	0.0	0.0	-25	0
Republic of Serbia	12	0	0	N/A	1.72e-06	0.0	60	24	15	8.6e-06	3.44e-06	2.15e-06	7	0
Greece	99	1	0	N/A	9.23e-06	9e-08	333.333333333	153.846153846	100	3e-05	1.38461538462e-05	9e-06	10	1
Hungary	13	0	0	N/A	1.33e-06	0.0	65	26	16.25	6.65e-06	2.66e-06	1.6625e-06	4	0
Cyprus	6	0	0	N/A	5.13e-06	0.0	30	12	7.5	2.565e-05	1.026e-05	6.4125e-06	3	0
New Zealand	5	0	0	N/A	1.02e-06	0.0	25	10	6.25	5.1e-06	2.04e-06	1.275e-06	0	0
Australia	128	3	21	N/A	5.12e-06	1.2e-07	1000	461.538461538	300	4e-05	1.84615384615e-05	1.2e-05	21	0
Democratic Republic of the Congo	1	0	0	N/A	1e-08	0.0	5	2	1.25	5e-08	2e-08	1.25e-08	NA	NA
Algeria	20	0	0	N/A	4.7e-07	0.0	100	40	25	2.35e-06	9.4e-07	5.875e-07	0	0
Morocco	5	1	0	N/A	1.4e-07	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	2	0
Egypt	60	1	27	N/A	6.1e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	1	0
South Africa	13	0	0	N/A	2.2e-07	0.0	65	26	16.25	1.1e-06	4.4e-07	2.75e-07	6	0
Tunisia	7	0	0	N/A	6.1e-07	0.0	35	14	8.75	3.05e-06	1.22e-06	7.625e-07	2	0
Senegal	4	0	1	N/A	2.5e-07	0.0	20	8	5	1.25e-06	5e-07	3.125e-07	0	0
Ivory Coast	1	0	0	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	NA	NA
Togo	1	0	0	N/A	1.3e-07	0.0	5	2	1.25	6.5e-07	2.6e-07	1.625e-07	0	0
Nigeria	2	0	0	N/A	1e-08	0.0	10	4	2.5	5e-08	2e-08	1.25e-08	0	0
Cameroon	2	0	0	N/A	8e-08	0.0	10	4	2.5	4e-07	1.6e-07	1e-07	0	0
Burkina Faso	2	0	0	N/A	1e-07	0.0	10	4	2.5	5e-07	2e-07	1.25e-07	1	0
Afghanistan	7	0	0	N/A	1.9e-07	0.0	35	14	8.75	9.5e-07	3.8e-07	2.375e-07	2	0
Qatar	262	0	0	N/A	9.419e-05	0.0	1310	524	327.5	0.00047095	0.00018838	0.0001177375	238	0
Bangladesh	3	0	0	N/A	2e-08	0.0	15	6	3.75	1e-07	4e-08	2.5e-08	0	0
Bhutan	1	0	0	N/A	1.33e-06	0.0	5	2	1.25	6.65e-06	2.66e-06	1.6625e-06	0	0
Kuwait	72	0	2	N/A	1.74e-05	0.0	360	144	90	8.7e-05	3.48e-05	2.175e-05	3	0
Nepal	1	0	1	N/A	4e-08	0.0	5	2	1.25	2e-07	8e-08	5e-08	0	0
Cambodia	3	0	1	N/A	1.8e-07	0.0	15	6	3.75	9e-07	3.6e-07	2.25e-07	1	0
Bahrain	195	0	35	N/A	0.00012425	0.0	975	390	243.75	0.00062125	0.0002485	0.0001553125	85	0
Brunei	11	0	0	N/A	2.564e-05	0.0	55	22	13.75	0.0001282	5.128e-05	3.205e-05	10	0
Saudi Arabia	21	0	1	N/A	6.2e-07	0.0	105	42	26.25	3.1e-06	1.24e-06	7.75e-07	1	0
Iran	9000	354	2959	N/A	0.00011002	4.33e-06	118000	54461.5384615	35400	0.00144333333333	0.000666153846154	0.000433	958	63
Singapore	178	0	96	N/A	3.157e-05	0.0	890	356	222.5	0.00015785	6.314e-05	3.94625e-05	18	0
Jordan	1	0	0	N/A	1e-07	0.0	5	2	1.25	5e-07	2e-07	1.25e-07	0	0
China	80476	3153	61249	N/A	5.778e-05	2.26e-06	1051000	485076.923077	315300	0.000753333333333	0.000347692307692	0.000226	-411	14
Thailand	59	1	34	N/A	8.5e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	6	0
Iraq	71	7	15	N/A	1.85e-06	1.8e-07	2333.33333333	1076.92307692	700	6e-05	2.76923076923e-05	1.8e-05	0	0
Maldives	8	0	0	N/A	1.551e-05	0.0	40	16	10	7.755e-05	3.102e-05	1.93875e-05	2	0
Oman	18	0	9	N/A	3.73e-06	0.0	90	36	22.5	1.865e-05	7.46e-06	4.6625e-06	0	0
Philippines	49	1	2	N/A	4.6e-07	1e-08	333.333333333	153.846153846	100	3.33333333333e-06	1.53846153846e-06	1e-06	16	0
Indonesia	34	1	2	N/A	1.3e-07	0.0	333.333333333	153.846153846	100	6.5e-07	2.6e-07	1.625e-07	7	1
Vietnam	38	0	16	N/A	4e-07	0.0	190	76	47.5	2e-06	8e-07	5e-07	7	0
Mongolia	1	0	0	N/A	3.2e-07	0.0	5	2	1.25	1.6e-06	6.4e-07	4e-07	0	0
Japan	639	15	118	N/A	5.05e-06	1.2e-07	5000	2307.69230769	1500	4e-05	1.84615384615e-05	1.2e-05	58	5
Taiwan	48	1	17	N/A	2.02e-06	4e-08	333.333333333	153.846153846	100	1.33333333333e-05	6.15384615385e-06	4e-06	1	0
Pakistan	19	0	2	N/A	9e-08	0.0	95	38	23.75	4.5e-07	1.8e-07	1.125e-07	3	0
United Arab Emirates	74	0	17	N/A	7.68e-06	0.0	370	148	92.5	3.84e-05	1.536e-05	9.6e-06	0	0
India	62	1	4	N/A	5e-08	0.0	333.333333333	153.846153846	100	2.5e-07	1e-07	6.25e-08	6	1
Malaysia	149	0	26	N/A	4.71e-06	0.0	745	298	186.25	2.355e-05	9.42e-06	5.8875e-06	20	0
Sri Lanka	2	0	1	N/A	9e-08	0.0	10	4	2.5	4.5e-07	1.8e-07	1.125e-07	1	0
Lebanon	61	3	1	N/A	8.91e-06	4.4e-07	1000	461.538461538	300	0.000146666666667	6.76923076923e-05	4.4e-05	20	2
South Korea	7755	60	288	N/A	0.00015019	1.16e-06	20000	9230.76923077	6000	0.000386666666667	0.000178461538462	0.000116	NA	NA
Canada	108	1	8	N/A	2.91e-06	3e-08	333.333333333	153.846153846	100	1e-05	4.61538461538e-06	3e-06	29	0
Jamaica	1	0	0	N/A	3.4e-07	0.0	5	2	1.25	1.7e-06	6.8e-07	4.25e-07	NA	NA
Honduras	2	0	0	N/A	2.1e-07	0.0	10	4	2.5	1.05e-06	4.2e-07	2.625e-07	NA	NA
Mexico	8	0	4	N/A	6e-08	0.0	40	16	10	3e-07	1.2e-07	7.5e-08	1	0
Panama	8	1	0	N/A	1.92e-06	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	7	1
United States of America	1281	36	8	N/A	3.92e-06	1.1e-07	12000	5538.46153846	3600	3.66666666667e-05	1.69230769231e-05	1.1e-05	322	8
Costa Rica	13	0	0	N/A	2.6e-06	0.0	65	26	16.25	1.3e-05	5.2e-06	3.25e-06	4	0
Paraguay	5	0	0	N/A	7.2e-07	0.0	25	10	6.25	3.6e-06	1.44e-06	9e-07	4	0
Dominican Republic	5	0	0	N/A	4.7e-07	0.0	25	10	6.25	2.35e-06	9.4e-07	5.875e-07	0	0
Brazil	38	0	0	N/A	1.8e-07	0.0	190	76	47.5	9e-07	3.6e-07	2.25e-07	7	0
Chile	23	0	0	N/A	1.23e-06	0.0	115	46	28.75	6.15e-06	2.46e-06	1.5375e-06	10	0
Colombia	9	0	0	N/A	1.8e-07	0.0	45	18	11.25	9e-07	3.6e-07	2.25e-07	6	0
Peru	11	0	0	N/A	3.4e-07	0.0	55	22	13.75	1.7e-06	6.8e-07	4.25e-07	0	0
Argentina	19	1	0	N/A	4.3e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	2	0
Bolivia	2	0	0	N/A	1.8e-07	0.0	10	4	2.5	9e-07	3.6e-07	2.25e-07	NA	NA
Ecuador	17	0	0	N/A	1e-06	0.0	85	34	21.25	5e-06	2e-06	1.25e-06	2	0
Diamond Princess	696	7	325	N/A	N/A	N/A	2333.33333333	1076.92307692	700	N/A	N/A	N/A	0	1
French Guiana	5	0	0	N/A	N/A	N/A	25	10	6.25	N/A	N/A	N/A	0	0
Reunion	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	NA	NA
