Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Sierra Leone	6	0	0	6	7.8e-07	0.0	30	12	7.5	3.9e-06	1.56e-06	9.75e-07	N/A	N/A
Eritrea	31	0	0	31	6.93e-06	0.0	155	62	38.75	3.465e-05	1.386e-05	8.6625e-06	N/A	N/A
Libya	20	1	1	18	2.99e-06	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	326	4.7e-05
Gambia	4	1	2	1	1.75e-06	4.4e-07	333.333333333	153.846153846	100	0.000146666666667	6.76923076923e-05	4.4e-05	N/A	N/A
Central African Republic	8	0	0	8	1.71e-06	0.0	40	16	10	8.55e-06	3.42e-06	2.1375e-06	N/A	N/A
Mauritius	268	7	8	253	0.00021181	5.53e-06	2333.33333333	1076.92307692	700	0.00184333333333	0.000850769230769	0.000553	4913	0.003863
Morocco	1184	90	93	1001	3.286e-05	2.5e-06	30000	13846.1538462	9000	0.000833333333333	0.000384615384615	0.00025	5437	0.000147
Mauritania	6	1	2	3	1.36e-06	2.3e-07	333.333333333	153.846153846	100	7.66666666667e-05	3.53846153846e-05	2.3e-05	67	1.4e-05
Gabon	30	1	1	28	1.416e-05	4.7e-07	333.333333333	153.846153846	100	0.000156666666667	7.23076923077e-05	4.7e-05	N/A	N/A
South Sudan	2	0	0	2	1.8e-07	0.0	10	4	2.5	9e-07	3.6e-07	2.25e-07	N/A	N/A
Guinea-Bissau	33	0	0	33	1.761e-05	0.0	165	66	41.25	8.805e-05	3.522e-05	2.20125e-05	N/A	N/A
Mali	56	5	12	39	2.94e-06	2.6e-07	1666.66666667	769.230769231	500	8.66666666667e-05	4e-05	2.6e-05	N/A	N/A
Namibia	16	0	3	13	6.54e-06	0.0	80	32	20	3.27e-05	1.308e-05	8.175e-06	362	0.000142
Seychelles	11	0	0	11	0.00011368	0.0	55	22	13.75	0.0005684	0.00022736	0.0001421	N/A	N/A
Angola	17	2	2	13	5.5e-07	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	N/A	N/A
Chad	10	0	2	8	6.5e-07	0.0	50	20	12.5	3.25e-06	1.3e-06	8.125e-07	N/A	N/A
Ethiopia	52	2	4	46	4.8e-07	2e-08	666.666666667	307.692307692	200	6.66666666667e-06	3.07692307692e-06	2e-06	2271	2e-05
Egypt	1450	94	276	1080	1.473e-05	9.6e-07	31333.3333333	14461.5384615	9400	0.00032	0.000147692307692	9.6e-05	25000	0.000244
Equatorial Guinea	16	0	3	13	1.222e-05	0.0	80	32	20	6.11e-05	2.444e-05	1.5275e-05	854	0.000609
South Africa	1749	13	95	1641	3.027e-05	2.2e-07	4333.33333333	2000	1300	7.33333333333e-05	3.38461538462e-05	2.2e-05	58098	0.00098
Tunisia	623	23	25	575	5.387e-05	1.99e-06	7666.66666667	3538.46153846	2300	0.000663333333333	0.000306153846154	0.000199	8274	7e-04
Djibouti	90	0	9	81	9.386e-05	0.0	450	180	112.5	0.0004693	0.00018772	0.000117325	2229	0.002256
Mozambique	10	0	1	9	3.4e-07	0.0	50	20	12.5	1.7e-06	6.8e-07	4.25e-07	424	1.4e-05
Uganda	52	0	0	52	1.22e-06	0.0	260	104	65	6.1e-06	2.44e-06	1.525e-06	3310	7.2e-05
Burundi	3	0	0	3	2.7e-07	0.0	15	6	3.75	1.35e-06	5.4e-07	3.375e-07	N/A	N/A
Kenya	172	6	7	159	3.35e-06	1.2e-07	2000	923.076923077	600	4e-05	1.84615384615e-05	1.2e-05	4973	9.2e-05
Niger	278	11	26	241	1.239e-05	4.9e-07	3666.66666667	1692.30769231	1100	0.000163333333333	7.53846153846e-05	4.9e-05	4199	0.000173
Botswana	6	1	0	5	2.66e-06	4.4e-07	333.333333333	153.846153846	100	0.000146666666667	6.76923076923e-05	4.4e-05	1154	0.000491
East Timor	1	0	0	1	7.9e-07	0.0	5	2	1.25	3.95e-06	1.58e-06	9.875e-07	N/A	N/A
Afghanistan	423	14	18	391	1.138e-05	3.8e-07	4666.66666667	2153.84615385	1400	0.000126666666667	5.84615384615e-05	3.8e-05	N/A	N/A
Qatar	2057	6	150	1901	0.00073948	2.16e-06	2000	923.076923077	600	0.00072	0.000332307692308	0.000216	41818	0.014515
Bangladesh	164	17	33	114	1.02e-06	1.1e-07	5666.66666667	2615.38461538	1700	3.66666666667e-05	1.69230769231e-05	1.1e-05	4289	2.6e-05
Bhutan	5	0	2	3	6.63e-06	0.0	25	10	6.25	3.315e-05	1.326e-05	8.2875e-06	1166	0.001511
Kuwait	743	1	105	637	0.00017959	2.4e-07	333.333333333	153.846153846	100	8e-05	3.69230769231e-05	2.4e-05	N/A	N/A
Nepal	9	0	1	8	3.2e-07	0.0	45	18	11.25	1.6e-06	6.4e-07	4e-07	1890	6.5e-05
Cambodia	115	0	58	57	7.08e-06	0.0	575	230	143.75	3.54e-05	1.416e-05	8.85e-06	5768	0.000345
Laos	14	0	0	14	1.98e-06	0.0	70	28	17.5	9.9e-06	3.96e-06	2.475e-06	765	0.000105
Bahrain	811	5	458	348	0.00051675	3.19e-06	1666.66666667	769.230769231	500	0.00106333333333	0.000490769230769	0.000319	47684	0.028023
Brunei	135	1	85	49	0.00031471	2.33e-06	333.333333333	153.846153846	100	0.000776666666667	0.000358461538462	0.000233	8845	0.020218
Saudi Arabia	2795	41	615	2139	8.294e-05	1.22e-06	13666.6666667	6307.69230769	4100	0.000406666666667	0.000187692307692	0.000122	N/A	N/A
Iran	62589	3872	27039	31678	0.00076514	4.733e-05	1290666.66667	595692.307692	387200	0.0157766666667	0.00728153846154	0.004733	211136	0.002514
Singapore	1481	6	377	1098	0.00026265	1.06e-06	2000	923.076923077	600	0.000353333333333	0.000163076923077	0.000106	65000	0.01111
Jordan	353	6	138	209	3.546e-05	6e-07	2000	923.076923077	600	0.0002	9.23076923077e-05	6e-05	17000	0.001666
Lebanon	548	19	62	467	8.001e-05	2.77e-06	6333.33333333	2923.07692308	1900	0.000923333333333	0.000426153846154	0.000277	10221	0.001497
China	82718	3335	77410	1973	5.939e-05	2.39e-06	1111666.66667	513076.923077	333500	0.000796666666667	0.000367692307692	0.000239	N/A	N/A
Iraq	1122	65	373	684	2.919e-05	1.69e-06	21666.6666667	10000	6500	0.000563333333333	0.00026	0.000169	26331	0.000655
Kazakhstan	697	6	51	640	3.814e-05	3.3e-07	2000	923.076923077	600	0.00011	5.07692307692e-05	3.3e-05	54767	0.002917
Kyrgyzstan	228	4	33	191	3.61e-05	6.3e-07	1333.33333333	615.384615385	400	0.00021	9.69230769231e-05	6.3e-05	9618	0.001474
Maldives	19	0	13	6	3.684e-05	0.0	95	38	23.75	0.0001842	7.368e-05	4.605e-05	N/A	N/A
Oman	371	2	67	302	7.682e-05	4.1e-07	666.666666667	307.692307692	200	0.000136666666667	6.30769230769e-05	4.1e-05	N/A	N/A
Philippines	3764	177	84	3503	3.529e-05	1.66e-06	59000	27230.7692308	17700	0.000553333333333	0.000255384615385	0.000166	22958	0.00021
Indonesia	2738	221	204	2313	1.023e-05	8.3e-07	73666.6666667	34000	22100	0.000276666666667	0.000127692307692	8.3e-05	14354	5.2e-05
Vietnam	249	0	123	126	2.61e-06	0.0	1245	498	311.25	1.305e-05	5.22e-06	3.2625e-06	106399	0.001093
Mongolia	15	0	4	11	4.73e-06	0.0	75	30	18.75	2.365e-05	9.46e-06	5.9125e-06	N/A	N/A
Thailand	2258	27	888	1343	3.252e-05	3.9e-07	9000	4153.84615385	2700	0.00013	6e-05	3.9e-05	71860	0.00103
Syria	19	2	3	14	1.12e-06	1.2e-07	666.666666667	307.692307692	200	4e-05	1.84615384615e-05	1.2e-05	N/A	N/A
Taiwan	376	5	57	314	1.581e-05	2.1e-07	1666.66666667	769.230769231	500	7e-05	3.23076923077e-05	2.1e-05	40702	0.001709
Pakistan	4035	57	429	3549	1.901e-05	2.7e-07	19000	8769.23076923	5700	9e-05	4.15384615385e-05	2.7e-05	39183	0.000177
Myanmar	22	1	0	21	4.1e-07	2e-08	333.333333333	153.846153846	100	6.66666666667e-06	3.07692307692e-06	2e-06	1246	2.3e-05
United Arab Emirates	2359	12	186	2161	0.00024494	1.25e-06	4000	1846.15384615	1200	0.000416666666667	0.000192307692308	0.000125	220000	0.022244
India	5311	150	421	4740	3.93e-06	1.1e-07	50000	23076.9230769	15000	3.66666666667e-05	1.69230769231e-05	1.1e-05	140293	0.000102
Uzbekistan	520	2	30	488	1.578e-05	6e-08	666.666666667	307.692307692	200	2e-05	9.23076923077e-06	6e-06	N/A	N/A
Malaysia	3963	63	1321	2579	0.00012533	1.99e-06	21000	9692.30769231	6300	0.000663333333333	0.000306153846154	0.000199	55566	0.001717
Sri Lanka	185	6	42	137	8.54e-06	2.8e-07	2000	923.076923077	600	9.33333333333e-05	4.30769230769e-05	2.8e-05	3248	0.000152
Japan	3906	92	592	3222	3.087e-05	7.3e-07	30666.6666667	14153.8461538	9200	0.000243333333333	0.000112307692308	7.3e-05	55311	0.000437
South Korea	10331	192	6694	3445	0.00020008	3.72e-06	64000	29538.4615385	19200	0.00124	0.000572307692308	0.000372	477304	0.00931
Canada	17872	375	0	0	0.00048226	1.012e-05	125000	57692.3076923	37500	0.00337333333333	0.00155692307692	0.001012	346507	0.009181
Jamaica	63	3	8	52	2.147e-05	1.02e-06	1000	461.538461538	300	0.00034	0.000156923076923	0.000102	540	0.000182
Honduras	305	22	6	277	3.181e-05	2.29e-06	7333.33333333	3384.61538462	2200	0.000763333333333	0.000352307692308	0.000229	N/A	N/A
Saint Lucia	14	0	1	13	7.697e-05	0.0	70	28	17.5	0.00038485	0.00015394	9.62125e-05	N/A	N/A
Cuba	396	11	27	358	3.493e-05	9.7e-07	3666.66666667	1692.30769231	1100	0.000323333333333	0.000149230769231	9.7e-05	7054	0.000623
El Salvador	78	4	5	69	1.215e-05	6.2e-07	1333.33333333	615.384615385	400	0.000206666666667	9.53846153846e-05	6.2e-05	N/A	N/A
The Bahamas	33	6	5	22	8.557e-05	1.556e-05	2000	923.076923077	600	0.00518666666667	0.00239384615385	0.001556	N/A	N/A
Panama	2100	55	14	2031	0.00050277	1.317e-05	18333.3333333	8461.53846154	5500	0.00439	0.00202615384615	0.001317	10297	0.002386
Mexico	2439	125	633	1681	1.933e-05	9.9e-07	41666.6666667	19230.7692308	12500	0.00033	0.000152307692308	9.9e-05	20475	0.000159
United States of America	396221	12721	0	0	0.00121106	3.888e-05	4240333.33333	1957076.92308	1272100	0.01296	0.00598153846154	0.003888	2065073	0.006239
Costa Rica	483	2	24	457	9.661e-05	4e-07	666.666666667	307.692307692	200	0.000133333333333	6.15384615385e-05	4e-05	5525	0.001085
Saint Kitts and Nevis	11	0	0	11	0.00020976	0.0	55	22	13.75	0.0010488	0.00041952	0.0002622	183	0.00344
Trinidad and Tobago	107	8	1	98	7.699e-05	5.76e-06	2666.66666667	1230.76923077	800	0.00192	0.000886153846154	0.000576	878	0.000627
Guatemala	77	3	17	57	4.46e-06	1.7e-07	1000	461.538461538	300	5.66666666667e-05	2.61538461538e-05	1.7e-05	1134	6.3e-05
Antigua and Barbuda	19	1	0	18	0.00019733	1.039e-05	333.333333333	153.846153846	100	0.00346333333333	0.00159846153846	0.001039	40	0.000408
Paraguay	115	5	15	95	1.653e-05	7.2e-07	1666.66666667	769.230769231	500	0.00024	0.000110769230769	7.2e-05	2039	0.000286
Saint Vincent and the Grenadines	8	0	1	7	7.259e-05	0.0	40	16	10	0.00036295	0.00014518	9.07375e-05	N/A	N/A
Dominican Republic	1956	98	36	1822	0.00018406	9.22e-06	32666.6666667	15076.9230769	9800	0.00307333333333	0.00141846153846	0.000922	4542	0.000419
Nicaragua	6	1	0	5	9.3e-07	1.5e-07	333.333333333	153.846153846	100	5e-05	2.30769230769e-05	1.5e-05	N/A	N/A
Haiti	25	1	0	24	2.25e-06	9e-08	333.333333333	153.846153846	100	3e-05	1.38461538462e-05	9e-06	257	2.3e-05
Dominica	15	0	1	14	0.00020942	0.0	75	30	18.75	0.0010471	0.00041884	0.000261775	293	0.00407
Brazil	14034	686	127	13221	6.7e-05	3.27e-06	228666.666667	105538.461538	68600	0.00109	0.000503076923077	0.000327	54824	0.000258
Belize	7	1	0	6	1.827e-05	2.61e-06	333.333333333	153.846153846	100	0.00087	0.000401538461538	0.000261	268	0.000674
Colombia	1780	50	100	1630	3.585e-05	1.01e-06	16666.6666667	7692.30769231	5000	0.000336666666667	0.000155384615385	0.000101	30445	0.000598
Suriname	10	1	0	9	1.736e-05	1.74e-06	333.333333333	153.846153846	100	0.00058	0.000267692307692	0.000174	N/A	N/A
Uruguay	424	7	150	267	0.00012292	2.03e-06	2333.33333333	1076.92307692	700	0.000676666666667	0.000312307692308	0.000203	5727	0.001649
Peru	2954	107	1301	1546	9.234e-05	3.34e-06	35666.6666667	16461.5384615	10700	0.00111333333333	0.000513846153846	0.000334	21555	0.000654
Ecuador	3747	191	100	3456	0.00021932	1.118e-05	63666.6666667	29384.6153846	19100	0.00372666666667	0.00172	0.001118	14406	0.000817
Chile	5116	43	898	4175	0.00027316	2.3e-06	14333.3333333	6615.38461538	4300	0.000766666666667	0.000353846153846	0.00023	57122	0.002988
Guyana	33	5	8	20	4.236e-05	6.42e-06	1666.66666667	769.230769231	500	0.00214	0.000987692307692	0.000642	132	0.000168
Grenada	12	0	0	12	0.00010767	0.0	60	24	15	0.00053835	0.00021534	0.0001345875	45	4e-04
Argentina	1628	56	338	1234	3.659e-05	1.26e-06	18666.6666667	8615.38461538	5600	0.00042	0.000193846153846	0.000126	11778	0.000261
Bolivia	194	14	2	178	1.709e-05	1.23e-06	4666.66666667	2153.84615385	1400	0.00041	0.000189230769231	0.000123	591	5.1e-05
Venezuela	165	7	65	93	5.72e-06	2.4e-07	2333.33333333	1076.92307692	700	8e-05	3.69230769231e-05	2.4e-05	1779	6.3e-05
Barbados	63	3	6	54	0.00021979	1.047e-05	1000	461.538461538	300	0.00349	0.00161076923077	0.001047	557	0.001938
Diamond Princess	712	11	619	82	N/A	N/A	3666.66666667	1692.30769231	1100	N/A	N/A	N/A	N/A	N/A
Western Sahara	4	0	0	4	N/A	N/A	20	8	5	N/A	N/A	N/A	N/A	N/A
MS Zaandam	9	2	0	7	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	N/A	N/A
