Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Turkey	1	0	0	N/A	1e-08	0.0	5	2	1.25	5e-08	2e-08	1.25e-08	0	0
Czech Republic	94	0	0	N/A	8.85e-06	0.0	470	188	117.5	4.425e-05	1.77e-05	1.10625e-05	3	0
Vatican	1	0	0	N/A	0.00124844	0.0	5	2	1.25	0.0062422	0.00249688	0.00156055	0	0
San Marino	69	3	0	N/A	0.00204233	8.88e-05	1000	461.538461538	300	0.0296	0.0136615384615	0.00888	7	1
Luxembourg	19	0	0	N/A	3.126e-05	0.0	95	38	23.75	0.0001563	6.252e-05	3.9075e-05	12	0
France	2287	48	12	N/A	3.414e-05	7.2e-07	16000	7384.61538462	4800	0.00024	0.000110769230769	7.2e-05	0	0
Andorra	1	0	1	N/A	1.299e-05	0.0	5	2	1.25	6.495e-05	2.598e-05	1.62375e-05	0	0
Georgia	24	0	0	N/A	6.43e-06	0.0	120	48	30	3.215e-05	1.286e-05	8.0375e-06	0	0
Slovakia	16	0	0	N/A	2.94e-06	0.0	80	32	20	1.47e-05	5.88e-06	3.675e-06	6	0
Ireland	43	1	0	N/A	8.86e-06	2.1e-07	333.333333333	153.846153846	100	7e-05	3.23076923077e-05	2.1e-05	0	0
Norway	702	0	1	N/A	0.0001321	0.0	3510	1404	877.5	0.0006605	0.0002642	0.000165125	104	0
Lithuania	3	0	0	N/A	1.08e-06	0.0	15	6	3.75	5.4e-06	2.16e-06	1.35e-06	0	0
Israel	131	0	4	N/A	1.475e-05	0.0	655	262	163.75	7.375e-05	2.95e-05	1.84375e-05	22	0
Belarus	12	0	3	N/A	1.27e-06	0.0	60	24	15	6.35e-06	2.54e-06	1.5875e-06	3	0
Iceland	103	0	1	N/A	0.00029131	0.0	515	206	128.75	0.00145655	0.00058262	0.0003641375	18	0
Slovenia	89	0	0	N/A	4.305e-05	0.0	445	178	111.25	0.00021525	8.61e-05	5.38125e-05	32	0
Germany	2078	3	25	N/A	2.506e-05	4e-08	1000	461.538461538	300	1.33333333333e-05	6.15384615385e-06	4e-06	170	0
