Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Goshen	0.158	0.319	1.178e-05	2.387e-05
Laramie	1.583	3.243	1.6e-05	3.276e-05
Platte	0.0	0.0	0.0	0.0
Lincoln	0.0	0.0	0.0	0.0
Natrona	0.057	0.136	7.2e-07	1.72e-06
Uinta	0.0	0.0	0.0	0.0
Teton	0.175	0.452	7.58e-06	1.96e-05
Carbon	0.058	0.118	3.89e-06	7.89e-06
Park	0.874	1.773	2.981e-05	6.045e-05
Washakie	0.368	0.745	4.663e-05	9.448e-05
Fremont	0.816	1.654	2.064e-05	4.185e-05
Sweetwater	0.331	0.672	7.7e-06	1.56e-05
unassigned	0.0	0.0	N/A	N/A
Sheridan	0.015	0.038	5e-07	1.25e-06
Crook	0.0	0.0	0.0	0.0
Campbell	0.045	0.117	9.8e-07	2.54e-06
Albany	0.0	0.0	0.0	0.0
Johnson	0.0	0.0	0.0	0.0
Converse	0.0	0.0	0.0	0.0
Sublette	0.0	0.0	0.0	0.0
