Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Goshen	0.0	0.0	0.0	0.0
Laramie	2.0	2.0	2.021e-05	2.021e-05
Platte	0.0	0.0	0.0	0.0
Lincoln	0.0	0.0	0.0	0.0
Natrona	0.835	0.835	1.056e-05	1.056e-05
Uinta	3.402	3.402	0.00016759	0.00016759
Teton	1.864	1.864	8.075e-05	8.075e-05
Carbon	0.0	0.0	0.0	0.0
Park	0.898	0.898	3.063e-05	3.063e-05
Washakie	0.0	0.0	0.0	0.0
Fremont	0.0	0.0	0.0	0.0
Hot Springs	0.0	0.0	0.0	0.0
Sweetwater	0.283	0.283	6.58e-06	6.58e-06
unassigned	0.0	0.0	N/A	N/A
Sheridan	0.008	0.008	2.7e-07	2.7e-07
Crook	0.0	0.0	0.0	0.0
Niobrara	0.0	0.0	0.0	0.0
Campbell	0.215	0.215	4.66e-06	4.66e-06
Albany	0.057	0.057	1.47e-06	1.47e-06
Johnson	0.055	0.055	6.53e-06	6.53e-06
Converse	0.21	0.21	1.54e-05	1.54e-05
Sublette	0.788	0.788	8.029e-05	8.029e-05
