Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-20
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-21
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-22
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-23
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-24
Jogeva	1	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	2020-03-25
Jogeva	2	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	2020-03-27
Jogeva	3	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	2020-03-28
Jogeva	3	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	2020-03-29
Jogeva	3	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	2020-03-30
Jogeva	3	NA	NA	0.11	NA	NA	NA	NA	NA	NA	NA	2020-03-31
Jogeva	0.0	0.0	2020-04-06
Jogeva	0.0	0.0	2020-04-06
Jogeva	0.0	0.0	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	0.0	N/A	2020-04-06
Jogeva	0.0	0.0	N/A	N/A	2020-04-07
Jogeva	0.0	0.0	N/A	N/A	2020-04-08
Jogeva	0.0	0.0	N/A	N/A	2020-04-09
Jogeva	0.0	0.0	N/A	N/A	2020-04-10
Jogeva	0.0	0.0	N/A	N/A	2020-04-11
Jogeva	0.0	0.0	N/A	N/A	2020-04-12
Jogeva	0.0	0.0	N/A	N/A	2020-04-13
Jogeva	0.0	0.0	3.0	0.38	0.38	0.38	N/A	N/A	N/A	N/A	N/A	N/A	2020-04-14
