Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jones	1.0	0.0	0.0	0.0	1.461e-05	0.0	5.0	2.0	1.25	7.305e-05	2.922e-05	1.82625e-05	2020-03-22
Jones	1	0	0	0	1.461e-5	0	5	2	1.25	7.305e-5	2.922e-5	1.82625e-5	0	0	2020-03-23
Jones	1	0	0	0	1.461e-5	0	5	2	1.25	7.305e-5	2.922e-5	1.82625e-5	0	0	0	0	2020-03-24
Jones	1	0	0	0	1.461e-5	0	5	2	1.25	7.305e-5	2.922e-5	1.82625e-5	0	0	0	0	2020-03-25
Jones	1	0	0	0	1.461e-5	0	5	2	1.25	7.305e-5	2.922e-5	1.82625e-5	0	0	100	0	2020-03-26
Jones	1	0	0	0	1.461e-5	0	5	2	1.25	7.305e-5	2.922e-5	1.82625e-5	0	0	100	0	2020-03-27
Jones	3	0	0	0	4.382e-5	0	15	6	3.75	2.191e-4	8.764e-5	5.4775e-5	2	0	0	0	2020-03-28
Jones	5	0	0	0	7.303e-5	0	25	10	6.25	3.6515e-4	1.4606e-4	9.12875e-5	2	0	0	0	2020-03-29
Jones	5	0	0	0	7.303e-05	0.0	25	10	6.25	0.00036515	0.00014606	9.12875e-05	0	0	0	0	2020-03-30
Jones	6	0	0	0	8.764e-5	0	30	12	7.5	4.382e-4	1.7528e-4	1.0955e-4	1	0	100	0	2020-03-31
Jones	6	0	0	0	8.764e-5	0	30	12	7.5	4.382e-4	1.7528e-4	1.0955e-4	0	0	-100	0	2020-04-01
Jones	6	0	0	0	8.764e-5	0	30	12	7.5	4.382e-4	1.7528e-4	1.0955e-4	0	0	100	0	2020-04-02
Jones	8	0	0	0	1.1685e-4	0	40	16	10	5.8425e-4	2.337e-4	1.460625e-4	2	0	100	0	2020-04-03
Jones	9	0	0	0	1.3146e-4	0	45	18	11.25	6.573e-4	2.6292e-4	1.64325e-4	1	0	-50	0	2020-04-04
Jones	11	0	0	0	1.6068e-4	0	55	22	13.75	8.034e-4	3.2136e-4	2.0085e-4	2	0	100	0	2020-04-05
