Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	39.2	8.02e-06	23190.292	0.00474676
Australia	9283.815	0.00037147	19981940.763	0.79952168	55.703	2.23e-06	119891.645	0.00479713
Fiji	1870.648	0.00211736	688609.06	0.77942537	11.224	1.27e-05	4131.654	0.00467655
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	109.336	1.27e-05	40247.886	0.00467655
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	39.2	8.02e-06	23190.29240974	0.00474676
Australia	9283.815	0.00037147	19981940.763	0.79952168	55.703	2.23e-06	119891.64457792	0.00479713
Fiji	1870.648	0.00211736	688609.06	0.77942537	11.224	1.27e-05	4131.65436274	0.00467655
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	109.336	1.27e-05	40247.88597914	0.00467655
New Zealand	31918289358.732	6533.269749	18882695594630.406	3865048.73495659	39.2	8.02e-06	23186.146	0.00474591
Australia	232024540090.667	9283.81539544	499396036884708.75	19981940.76298684	55.703	2.23e-06	119870.433	0.00479628
Fiji	1652685899.801	1870.64821825	608374398559.246	688609.06045645	11.224	1.27e-05	4130.905	0.0046757
Papua New Guinea	156829769320.351	18222.63664503	57731004178073.65	6707980.99652321	109.336	1.27e-05	40240.582	0.0046757
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	39.2	8.02e-06	23186.146	0.00474591
Australia	9283.815	0.00037147	19981940.763	0.79952168	55.703	2.23e-06	119870.433	0.00479628
Fiji	1870.648	0.00211736	688609.06	0.77942537	11.224	1.27e-05	4130.905	0.0046757
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	109.336	1.27e-05	40240.582	0.0046757
New Zealand	537030.069	0.10992326	317704223.21	65.03003238	6265.351	0.00128244	1861741.348	0.38107488
Australia	3903848.151	0.15620161	8402414219.8	336.19919023	77296.193	0.00309279	49962419.703	1.999107
Fiji	27806.691	0.03147394	10235991.718	11.5859521	307.337	0.00034787	59141.656	0.06694148
Papua New Guinea	2638684.704	0.30659863	971332919.37	112.86279976	29164.41	0.00338872	5612180.883	0.65210026
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	76.221	1.56e-05	22649.12	0.00463599
Australia	9283.815	0.00037147	19981940.763	0.79952168	183.82	7.36e-06	118816.579	0.00475411
Fiji	1870.648	0.00211736	688609.06	0.77942537	20.676	2.34e-05	3978.655	0.00450337
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	201.408	2.34e-05	38757.466	0.00450337
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	76.221	1.56e-05	22649.12	0.00463599
Australia	9283.815	0.00037147	19981940.763	0.79952168	183.82	7.36e-06	118816.579	0.00475411
Fiji	1870.648	0.00211736	688609.06	0.77942537	20.676	2.34e-05	3978.655	0.00450337
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	201.408	2.34e-05	38757.466	0.00450337
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	76.221	1.56e-05	22649.12	0.00463599
Australia	9283.815	0.00037147	19981940.763	0.79952168	183.82	7.36e-06	118816.579	0.00475411
Fiji	1870.648	0.00211736	688609.06	0.77942537	20.676	2.34e-05	3978.655	0.00450337
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	201.408	2.34e-05	38757.466	0.00450337
New Zealand	6533.27	0.00133728	3865048.735	0.79112654	76.221	1.56e-05	22649.12	0.00463599
Australia	9283.815	0.00037147	19981940.763	0.79952168	183.82	7.36e-06	118816.579	0.00475411
Fiji	1870.648	0.00211736	688609.06	0.77942537	20.676	2.34e-05	3978.655	0.00450337
Papua New Guinea	18222.637	0.00211736	6707980.997	0.77942537	201.408	2.34e-05	38757.466	0.00450337
