Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jefferson	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-24
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-25
Jefferson	1	0	0	0	1.521e-5	0	5	2	1.25	7.605e-5	3.042e-5	1.90125e-5	1	0	0	0	2020-03-26
Jefferson	1	0	0	0	1.521e-5	0	5	2	1.25	7.605e-5	3.042e-5	1.90125e-5	0	0	0	0	2020-03-27
Jefferson	5	0	0	0	7.603e-5	0	25	10	6.25	3.8015e-4	1.5206e-4	9.50375e-5	4	0	0	0	2020-03-28
Jefferson	5	0	0	0	7.603e-5	0	25	10	6.25	3.8015e-4	1.5206e-4	9.50375e-5	0	0	0	0	2020-03-29
Jefferson	7	0	0	0	1.0644e-4	0	35	14	8.75	5.322e-4	2.1288e-4	1.3305e-4	2	0	100	0	2020-03-30
Jefferson	11	0	0	0	1.6726e-4	0	55	22	13.75	8.363e-4	3.3452e-4	2.09075e-4	4	0	100	0	2020-03-31
Jefferson	11	0	0	0	1.6726e-4	0	55	22	13.75	8.363e-4	3.3452e-4	2.09075e-4	0	0	-100	0	2020-04-01
Jefferson	13	0	0	0	1.9767e-4	0	65	26	16.25	9.8835e-4	3.9534e-4	2.470875e-4	2	0	0	0	2020-04-02
Jefferson	16	0	0	0	2.4328e-4	0	80	32	20	0.0012164	4.8656e-4	3.041e-4	3	0	0	0	2020-04-03
Jefferson	14	0	0	0	2.1287e-4	0	70	28	17.5	0.00106435	4.2574e-4	2.660875e-4	-2	0	-166.7	0	2020-04-04
Jefferson	14	0	0	0	0.00021287	0.0	70	28	17.5	0.00106435	0.00042574	0.0002660875	0	0	-100	0	2020-04-05
