Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Carson City	5.0	0.0	0.0	0.0	9.023e-05	0.0	25.0	10.0	6.25	0.00045115	0.00018046	0.0001127875
White Pine	1.0	0.0	0.0	0.0	0.00010554	0.0	5.0	2.0	1.25	0.0005277	0.00021108	0.000131925
Lyon	1.0	0.0	0.0	0.0	1.792e-05	0.0	5.0	2.0	1.25	8.96e-05	3.584e-05	2.24e-05
Humboldt	3.0	0.0	0.0	0.0	0.00017872	0.0	15.0	6.0	3.75	0.0008936	0.00035744	0.0002234
Clark	869.0	23.0	0.0	0.0	0.0003894	1.031e-05	7666.66666667	3538.46153846	2300.0	0.00343666666667	0.00158615384615	0.001031
Elko	5.0	0.0	0.0	0.0	9.531e-05	0.0	25.0	10.0	6.25	0.00047655	0.00019062	0.0001191375
Douglas	6.0	0.0	0.0	0.0	0.0001238	0.0	30.0	12.0	7.5	0.000619	0.0002476	0.00015475
Unassigned	102.0	0.0	0.0	0.0	N/A	N/A	510.0	204.0	127.5	N/A	N/A	N/A
Washoe	121.0	3.0	0.0	0.0	0.0002598	6.44e-06	1000.0	461.538461538	300.0	0.00214666666667	0.000990769230769	0.000644
Nye	1.0	0.0	0.0	0.0	2.205e-05	0.0	5.0	2.0	1.25	0.00011025	4.41e-05	2.75625e-05
