Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Shasta	1.807	3.663	1.004e-05	2.035e-05
Yuba	0.68	1.38	8.72e-06	1.768e-05
Alpine	0.85	1.725	0.00077243	0.00156651
San Mateo	1.529	3.843	1.99e-06	4.99e-06
Sutter	0.593	1.2	6.12e-06	1.24e-05
Riverside	103.982	210.816	4.243e-05	8.602e-05
Sacramento	30.192	61.212	1.959e-05	3.972e-05
Butte	0.09	0.229	3.9e-07	9.9e-07
Ventura	12.24	24.816	1.438e-05	2.916e-05
Kern	4.69	11.295	5.23e-06	1.26e-05
San Benito	0.699	1.418	1.137e-05	2.304e-05
San Bernardino	41.558	84.255	1.914e-05	3.88e-05
Kings	3.124	5.836	2.064e-05	3.856e-05
Madera	0.0	0.0	0.0	0.0
Fresno	7.81	15.835	7.85e-06	1.592e-05
Glenn	1.749	3.545	6.234e-05	0.0001264
Tulare	12.531	25.407	2.69e-05	5.454e-05
Santa Barbara	12.531	25.407	2.806e-05	5.69e-05
San Joaquin	7.954	16.131	1.057e-05	2.143e-05
Alameda	33.223	67.357	1.993e-05	4.041e-05
Placer	2.639	5.409	6.71e-06	1.376e-05
Siskiyou	0.175	0.355	4e-06	8.11e-06
Solano	5.595	11.344	1.253e-05	2.54e-05
Contra Costa	25.063	50.813	2.179e-05	4.418e-05
Del Norte	0.0	0.0	0.0	0.0
Humboldt	0.109	0.262	8e-07	1.92e-06
Calaveras	0.233	0.473	5.11e-06	1.037e-05
Santa Clara	44.647	90.518	2.304e-05	4.672e-05
Lake	0.0	0.0	0.0	0.0
San Francisco	29.143	59.085	3.299e-05	6.689e-05
Unassigned	3.853	7.764	N/A	N/A
Stanislaus	6.178	12.526	1.124e-05	2.278e-05
Amador	0.0	0.0	0.0	0.0
Plumas	2.551	5.174	0.00013568	0.00027517
Los Angeles	486.277	985.894	4.812e-05	9.756e-05
Mono	0.175	0.355	1.227e-05	2.488e-05
Monterey	0.131	0.315	3e-07	7.2e-07
Sonoma	4.43	8.981	8.86e-06	1.796e-05
Tuolumne	0.874	1.773	1.603e-05	3.25e-05
Colusa	0.204	0.414	9.44e-06	1.916e-05
Santa Cruz	2.506	5.081	9.14e-06	1.853e-05
San Luis Obispo	0.978	2.01	3.44e-06	7.08e-06
Marin	2.571	5.294	9.9e-06	2.039e-05
El Dorado	0.991	2.009	5.2e-06	1.054e-05
Tehama	0.0	0.0	0.0	0.0
Inyo	0.0	0.0	0.0	0.0
Yolo	3.322	6.736	1.507e-05	3.056e-05
San Diego	61.599	126.093	1.842e-05	3.771e-05
Imperial	2.856	5.857	1.571e-05	3.221e-05
Merced	3.147	6.381	1.145e-05	2.322e-05
Nevada	0.044	0.105	4.4e-07	1.05e-06
Napa	0.933	1.891	6.69e-06	1.356e-05
Mendocino	0.0	0.0	0.0	0.0
Orange	47.613	96.487	1.494e-05	3.029e-05
