Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hampden	71.921	71.921	0.00015289	0.00015289
Middlesex	219.776	219.776	0.00013611	0.00013611
Norfolk	104.199	104.199	0.00014772	0.00014772
Worcester	81.802	81.802	9.846e-05	9.846e-05
Hampshire	7.987	7.987	4.95e-05	4.95e-05
Bristol	56.95	56.95	0.00010097	0.00010097
Unassigned	0.0	0.0	N/A	N/A
Plymouth	91.504	91.504	0.0001766	0.0001766
Essex	130.129	130.129	0.00016459	0.00016459
Berkshire	10.781	10.781	8.533e-05	8.533e-05
Franklin	3.118	3.118	4.394e-05	4.394e-05
Dukes and Nantucket	0.719	0.719	N/A	N/A
Barnstable	15.206	15.206	7.125e-05	7.125e-05
Suffolk	222.531	222.531	0.00027566	0.00027566
