Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hampden	72.999	72.999	0.00015518	0.00015518
Middlesex	223.788	223.788	0.00013859	0.00013859
Norfolk	104.199	104.199	0.00014772	0.00014772
Worcester	81.263	81.263	9.781e-05	9.781e-05
Hampshire	7.034	7.034	4.359e-05	4.359e-05
Bristol	53.657	53.657	9.513e-05	9.513e-05
Unassigned	0.0	0.0	N/A	N/A
Plymouth	94.797	94.797	0.00018296	0.00018296
Essex	137.255	137.255	0.0001736	0.0001736
Berkshire	4.398	4.398	3.481e-05	3.481e-05
Franklin	2.817	2.817	3.97e-05	3.97e-05
Dukes and Nantucket	0.479	0.479	N/A	N/A
Barnstable	11.605	11.605	5.438e-05	5.438e-05
Suffolk	235.765	235.765	0.00029206	0.00029206
