Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Mackinac	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Jackson	20	0	0	0	0.00012593	0.0	100	40	25	0.00062965	0.00025186	0.0001574125	4	0	0	0
Baraga	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Midland	8	0	0	0	9.614e-05	0.0	40	16	10	0.0004807	0.00019228	0.000120175	0	0	0	0
Gogebic	1	1	0	0	6.624e-05	6.624e-05	333.333333333	153.846153846	100	0.02208	0.0101907692308	0.006624	0	0	0	0
Ingham	32	0	0	0	0.00010931	0.0	160	64	40	0.00054655	0.00021862	0.0001366375	6	-1	0	0
Barry	1	0	0	0	1.635e-05	0.0	5	2	1.25	8.175e-05	3.27e-05	2.04375e-05	0	0	0	0
Newaygo	1	0	0	0	2.045e-05	0.0	5	2	1.25	0.00010225	4.09e-05	2.55625e-05	0	0	0	0
Saint Clair	16	0	0	0	0.00010042	0.0	80	32	20	0.0005021	0.00020084	0.000125525	1	0	0	0
Calhoun	11	0	0	0	8.179e-05	0.0	55	22	13.75	0.00040895	0.00016358	0.0001022375	2	0	0	0
Grand Traverse	5	0	0	0	5.401e-05	0.0	25	10	6.25	0.00027005	0.00010802	6.75125e-05	2	0	0	0
Gladwin	2	0	0	0	7.894e-05	0.0	10	4	2.5	0.0003947	0.00015788	9.8675e-05	0	0	0	0
Presque Isle	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Allegan	2	0	0	0	1.705e-05	0.0	10	4	2.5	8.525e-05	3.41e-05	2.13125e-05	1	0	0	0
Montmorency	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Keweenaw	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Branch	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Dickinson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Ionia	2	0	0	0	3.115e-05	0.0	10	4	2.5	0.00015575	6.23e-05	3.89375e-05	0	0	0	0
Macomb	534	17	0	0	0.00061045	1.943e-05	5666.66666667	2615.38461538	1700	0.00647666666667	0.00298923076923	0.001943	130	3	0	0
Crawford	1	0	0	0	7.194e-05	0.0	5	2	1.25	0.0003597	0.00014388	8.9925e-05	0	0	0	0
Oscoda	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Mecosta	1	1	0	0	2.296e-05	2.296e-05	333.333333333	153.846153846	100	0.00765333333333	0.00353230769231	0.002296	0	0	0	0
Montcalm	3	0	0	0	4.69e-05	0.0	15	6	3.75	0.0002345	9.38e-05	5.8625e-05	0	0	0	0
Tuscola	4	1	0	0	7.617e-05	1.904e-05	333.333333333	153.846153846	100	0.00634666666667	0.00292923076923	0.001904	2	0	0	0
Alger	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Lenawee	11	0	0	0	0.00011194	0.0	55	22	13.75	0.0005597	0.00022388	0.000139925	3	0	0	0
Manistee	1	0	0	0	4.077e-05	0.0	5	2	1.25	0.00020385	8.154e-05	5.09625e-05	0	0	0	0
Gratiot	2	0	0	0	4.926e-05	0.0	10	4	2.5	0.0002463	9.852e-05	6.1575e-05	1	0	0	0
Van Buren	4	0	0	0	5.302e-05	0.0	20	8	5	0.0002651	0.00010604	6.6275e-05	1	0	0	0
Ogemaw	1	0	0	0	4.773e-05	0.0	5	2	1.25	0.00023865	9.546e-05	5.96625e-05	0	0	0	0
Alpena	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Roscommon	1	0	0	0	4.187e-05	0.0	5	2	1.25	0.00020935	8.374e-05	5.23375e-05	0	0	0	0
Lapeer	4	0	0	0	4.544e-05	0.0	20	8	5	0.0002272	9.088e-05	5.68e-05	0	0	0	0
Delta	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Kalkaska	4	0	0	0	0.00022442	0.0	20	8	5	0.0011221	0.00044884	0.000280525	0	0	0	0
Mason	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Emmet	4	0	0	0	0.00012009	0.0	20	8	5	0.00060045	0.00024018	0.0001501125	1	0	0	0
Wexford	1	0	0	0	2.988e-05	0.0	5	2	1.25	0.0001494	5.976e-05	3.735e-05	0	0	0	0
Shiawassee	2	0	0	0	2.933e-05	0.0	10	4	2.5	0.00014665	5.866e-05	3.66625e-05	0	0	0	0
Wayne	2316	46	0	0	0.00132049	2.623e-05	15333.3333333	7076.92307692	4600	0.00874333333333	0.00403538461538	0.002623	506	9	0	0
Kalamazoo	15	0	0	0	5.663e-05	0.0	75	30	18.75	0.00028315	0.00011326	7.07875e-05	4	0	0	0
Isabella	4	0	0	0	5.669e-05	0.0	20	8	5	0.00028345	0.00011338	7.08625e-05	0	0	0	0
Houghton	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
Saginaw	19	0	0	0	9.958e-05	0.0	95	38	23.75	0.0004979	0.00019916	0.000124475	5	0	0	0
Berrien	22	0	0	0	0.00014273	0.0	110	44	27.5	0.00071365	0.00028546	0.0001784125	4	0	0	0
Cheboygan	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0
