Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	0.06	2.8e-07	2.581	1.223e-05	0.001	0.0	0.009	4e-08
Saint Kitts and Nevis	0.0	0.0	0.175	3.34e-06	0.0	0.0	0.001	2e-08
Yemen	2032.477	7.132e-05	41420.481	0.00145342	16.4	5.8e-07	91.672	3.22e-06
Laos	2.152	3e-07	3173.473	0.0004494	0.219	3e-08	18.137	2.57e-06
Laos	0.0	0.0	3173.473	0.0004494	0.194	3e-08	18.331	2.6e-06
Laos	0.0	0.0	3173.473	0.0004494	0.168	2e-08	18.499	2.62e-06
Laos	0.0	0.0	3173.473	0.0004494	0.142	2e-08	18.641	2.64e-06
Laos	0.0	0.0	3173.473	0.0004494	0.116	2e-08	18.757	2.66e-06
Laos	0.0	0.0	3173.473	0.0004494	0.09	1e-08	18.847	2.67e-06
Laos	0.0	0.0	3173.473	0.0004494	0.065	1e-08	18.912	2.68e-06
Laos	0.0	0.0	3173.473	0.0004494	0.052	1e-08	18.963	2.69e-06
Laos	0.0	0.0	3173.473	0.0004494	0.039	1e-08	19.002	2.69e-06
Laos	0.0	0.0	3173.473	0.0004494	0.026	0.0	19.028	2.69e-06
Laos	0.0	0.0	3173.473	0.0004494	0.013	0.0	19.041	2.7e-06
Malawi	213.046	1.174e-05	20168.313	0.00111161	6.05	3.3e-07	90.076	4.96e-06
Libya	1.924	2.9e-07	2838.615	0.00042503	0.196	3e-08	16.223	2.43e-06
Libya	0.0	0.0	2838.615	0.00042503	0.173	3e-08	16.397	2.46e-06
Libya	0.0	0.0	2838.615	0.00042503	0.15	2e-08	16.547	2.48e-06
Libya	0.0	0.0	2838.615	0.00042503	0.127	2e-08	16.674	2.5e-06
Libya	0.0	0.0	2838.615	0.00042503	0.104	2e-08	16.778	2.51e-06
Libya	0.0	0.0	2838.615	0.00042503	0.081	1e-08	16.858	2.52e-06
Libya	0.0	0.0	2838.615	0.00042503	0.058	1e-08	16.916	2.53e-06
Libya	0.0	0.0	2838.615	0.00042503	0.046	1e-08	16.962	2.54e-06
Libya	0.0	0.0	2838.615	0.00042503	0.035	1e-08	16.997	2.55e-06
Libya	0.0	0.0	2838.615	0.00042503	0.023	0.0	17.02	2.55e-06
Libya	0.0	0.0	2838.615	0.00042503	0.012	0.0	17.032	2.55e-06
Mali	31.407	1.65e-06	23147.123	0.00121331	1.884	1e-07	130.78	6.86e-06
Sierra Leone	27.777	3.63e-06	3646.326	0.00047663	0.879	1.1e-07	17.908	2.34e-06
Guinea-Bissau	0.303	1.6e-07	223.423	0.0001192	0.018	1e-08	1.262	6.7e-07
Burundi	59.274	5.3e-06	7781.075	0.00069627	1.875	1.7e-07	38.216	3.42e-06
South Sudan	129.948	1.184e-05	7110.758	0.00064785	2.464	2.2e-07	26.042	2.37e-06
Myanmar	497.843	9.27e-06	182832.795	0.00340418	23.15	4.3e-07	1002.904	1.867e-05
Botswana	1.973	8.8e-07	318.544	0.00014132	0.066	3e-08	1.621	7.2e-07
