Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	4.648	3.67e-06	77.971	6.149e-05	0.031	2e-08	0.149	1.2e-07
Sao Tome and Principe	0.029	1.4e-07	0.085	4e-07	0.0	0.0	0.0	0.0
Guernsey	0.004	6e-08	0.269	4.02e-06	0.0	0.0	0.001	2e-08
Vatican	0.0	0.0	0.0	5e-08	0.0	0.0	0.0	0.0
Saint Kitts and Nevis	0.009	1.8e-07	0.099	1.89e-06	0.0	0.0	0.0	0.0
Ethiopia	8750.593	8.012e-05	723210.759	0.00662132	225.456	2.06e-06	3045.206	2.788e-05
Aruba	0.008	8e-08	0.679	6.42e-06	0.0	0.0	0.003	3e-08
Swaziland	1.114	9.8e-07	77.311	6.804e-05	0.026	2e-08	0.305	2.7e-07
Argentina	85.42	1.92e-06	125994.816	0.00283169	8.713	2e-07	720.092	1.618e-05
Argentina	0.0	0.0	125994.816	0.00283169	7.688	1.7e-07	727.78	1.636e-05
Argentina	0.0	0.0	125994.816	0.00283169	6.663	1.5e-07	734.443	1.651e-05
Argentina	0.0	0.0	125994.816	0.00283169	5.638	1.3e-07	740.081	1.663e-05
Argentina	0.0	0.0	125994.816	0.00283169	4.613	1e-07	744.693	1.674e-05
Argentina	0.0	0.0	125994.816	0.00283169	3.588	8e-08	748.281	1.682e-05
Argentina	0.0	0.0	125994.816	0.00283169	2.563	6e-08	750.844	1.687e-05
Argentina	0.0	0.0	125994.816	0.00283169	2.05	5e-08	752.894	1.692e-05
Argentina	0.0	0.0	125994.816	0.00283169	1.538	3e-08	754.431	1.696e-05
Argentina	0.0	0.0	125994.816	0.00283169	1.025	2e-08	755.456	1.698e-05
Argentina	0.0	0.0	125994.816	0.00283169	0.513	1e-08	755.969	1.699e-05
Bolivia	72.298	6.37e-06	7969.412	0.00070196	2.236	2e-07	37.506	3.3e-06
Cameroon	109.741	4.35e-06	40302.344	0.00159827	5.103	2e-07	221.073	8.77e-06
Burkina Faso	185.158	9.37e-06	24306.188	0.0012306	5.858	3e-07	119.376	6.04e-06
Slovenia	0.553	2.7e-07	271.452	0.0001313	0.028	1e-08	1.514	7.3e-07
Guatemala	256.712	1.488e-05	17815.794	0.00103293	6.007	3.5e-07	70.313	4.08e-06
Bosnia and Herzegovina	1.43	4.3e-07	701.713	0.00021111	0.072	2e-08	3.913	1.18e-06
Guinea	113.043	9.11e-06	9342.649	0.00075257	2.913	2.3e-07	39.339	3.17e-06
Jordan	4.277	4.3e-07	6308.276	0.00063361	0.436	4e-08	36.053	3.62e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.385	4e-08	36.438	3.66e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.334	3e-08	36.772	3.69e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.282	3e-08	37.054	3.72e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.231	2e-08	37.285	3.74e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.18	2e-08	37.465	3.76e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.128	1e-08	37.593	3.78e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.103	1e-08	37.696	3.79e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.077	1e-08	37.773	3.79e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.051	1e-08	37.824	3.8e-06
Jordan	0.0	0.0	6308.276	0.00063361	0.026	0.0	37.85	3.8e-06
Liberia	31.061	6.45e-06	1345.655	0.00027924	0.481	1e-07	4.545	9.4e-07
Jamaica	4.831	1.65e-06	532.559	0.00018146	0.149	5e-08	2.506	8.5e-07
Yemen	70.085	2.46e-06	175.214	6.15e-06	0.0	0.0	0.0	0.0
Jersey	0.008	8e-08	0.57	5.84e-06	0.0	0.0	0.002	2e-08
Albania	3.19	1.11e-06	515.086	0.0001797	0.106	4e-08	2.62	9.1e-07
Uruguay	10.267	2.98e-06	712.523	0.00020657	0.24	7e-08	2.812	8.2e-07
Saint Vincent and the Grenadines	0.01	1e-07	0.727	6.6e-06	0.0	0.0	0.003	3e-08
Republic of Serbia	8.414	1.21e-06	3089.868	0.00044254	0.391	6e-08	16.949	2.43e-06
Kenya	1937.336	3.77e-05	160115.135	0.0031155	49.915	9.7e-07	674.193	1.312e-05
Turkey	3801.011	4.617e-05	418988.358	0.00508977	117.539	1.43e-06	1971.848	2.395e-05
Mauritania	16.732	3.8e-06	1161.175	0.0002637	0.392	9e-08	4.583	1.04e-06
Saint Lucia	0.029	1.6e-07	1.981	1.089e-05	0.001	0.0	0.008	4e-08
Mongolia	4.77	1.5e-06	626.168	0.00019752	0.151	5e-08	3.075	9.7e-07
Rwanda	130.595	1.062e-05	9063.262	0.00073673	3.056	2.5e-07	35.77	2.91e-06
Slovakia	5.121	9.4e-07	1880.556	0.00034525	0.238	4e-08	10.316	1.89e-06
Peru	176.61	5.52e-06	64860.162	0.00202756	8.212	2.6e-07	355.782	1.112e-05
Laos	167.818	2.377e-05	1964.326	0.00027817	0.645	9e-08	1.988	2.8e-07
